Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000145247,OCIAD2,89,0.52383,6,-3.3572,86,0.53940,78,0.48188,33,-1.1244
ENSG00000109184,DCUN1D4,89,1.14844,37,-0.3165,40,-0.1950,38,-0.3714,45,0.01015
ENSG00000163069,SGCB,89,0.34818,149,1.22830,79,0.16522,49,-0.8256,64,-0.2147
ENSG00000109189,USP46,89,-0.1852,73,-0.5027,71,-0.5879,114,0.30784,122,0.36484
ENSG00000226950,DANCR,89,0.86191,40,-0.4266,90,1.02502,47,-0.2844,17,-1.8536
ENSG00000184178,SCFD2,89,2.65224,7,-1.6489,10,-1.2514,14,-0.8569,20,-0.0875
ENSG00000145216,FIP1L1,89,0.55504,69,0.13893,38,-0.8667,53,-0.4247,95,0.76552
ENSG00000072201,LNX1,89,0.78209,0,-6.6478,22,-1.5500,85,1.22106,42,-0.4873
ENSG00000134853,PDGFRA,89,1.71881,29,-0.2271,56,1.01557,9,-2.3064,32,-0.0824
ENSG00000128039,SRD5A3,89,2.11658,44,0.77394,15,-0.9752,20,-0.6677,14,-1.0648
ENSG00000134851,TMEM165,89,0.54295,254,2.54866,47,-0.5422,29,-1.5530,43,-0.6792
ENSG00000134852,CLOCK,89,0.42612,48,-0.5616,52,-0.4898,59,-0.3569,106,0.82283
ENSG00000090989,EXOC1,89,0.01440,103,0.24395,40,-1.3219,81,-0.2073,145,0.95112
ENSG00000174799,CEP135,89,2.71551,23,0.17585,20,-0.0909,4,-2.8079,20,-0.0961
ENSG00000157426,AASDH,89,1.98931,28,-0.0435,34,0.29093,12,-1.7415,28,-0.0351
ENSG00000128059,PPAT,89,2.48525,17,-0.4691,9,-1.4352,17,-0.7005,19,-0.3220
ENSG00000128050,PAICS,89,0.84263,50,-0.1132,48,-0.1980,40,-0.6506,71,0.51839
ENSG00000174780,SRP72,89,-0.3766,125,0.15151,89,-0.4338,110,-0.0774,152,0.55010
ENSG00000171476,HOPX,89,-2.3803,7,-5.9833,483,0.21382,733,1.68911,150,-1.7302
ENSG00000084093,REST,89,1.61508,101,1.84596,35,-0.0094,5,-3.3957,35,0.01896
ENSG00000084092,NOA1,89,2.80413,11,-0.8489,12,-0.8686,14,-0.7937,10,-1.0646
ENSG00000047315,POLR2B,89,0.30951,54,-0.4904,44,-0.8821,86,0.38424,82,0.18213
ENSG00000163453,IGFBP7,89,-0.6841,113,-0.3204,327,1.83883,36,-2.4850,191,0.60216
ENSG00000150471,ADGRL3,988,3.38043,33,-2.6067,83,-1.3250,95,-1.3588,136,-0.5179
ENSG00000145242,EPHA5,89,1.44015,0,-6.3653,16,-1.4150,44,0.36451,42,0.16905
ENSG00000145241,CENPC,89,0.90364,134,1.64860,20,-1.5615,26,-1.4141,76,0.71778
ENSG00000033178,UBA6,89,1.36065,76,1.07379,35,-0.2141,21,-1.2803,39,-0.0381
ENSG00000083896,YTHDC1,89,-0.9866,378,1.37516,110,-0.7325,117,-0.7918,266,0.87502
ENSG00000132467,UTP3,89,0.88312,49,-0.1123,27,-1.1164,57,0.20031,52,-0.0036
ENSG00000018189,RUFY3,89,-2.1105,392,0.14793,173,-1.2211,469,0.72394,437,0.37152
ENSG00000132463,GRSF1,89,-0.5818,111,-0.2452,92,-0.5934,169,0.70280,118,-0.1619
ENSG00000173542,MOB1B,89,1.05262,39,-0.3123,29,-0.8126,51,0.15851,43,-0.1941
ENSG00000156136,DCK,89,1.51076,24,-0.6441,24,-0.7091,36,-0.0694,32,-0.2672
ENSG00000080493,SLC4A4,89,-0.9275,34,-2.3603,193,0.31708,32,-2.9545,494,2.62685
ENSG00000163626,COX18,89,2.56328,15,-0.6132,14,-0.7724,15,-0.7814,14,-0.7584
ENSG00000132466,ANKRD17,89,-0.8085,156,0.06491,73,-1.2001,138,-0.1966,278,1.23415
ENSG00000163738,MTHFD2L,89,2.30995,33,0.47555,22,-0.1999,15,-1.0537,11,-1.3533
ENSG00000169116,PARM1,89,1.07500,0,-5.9242,35,-0.4995,57,0.51222,40,-0.2791
ENSG00000163743,RCHY1,89,0.98362,30,-0.7553,47,-0.0913,52,0.12833,36,-0.5422
ENSG00000138769,CDKL2,89,1.09705,21,-1.2225,23,-1.1594,40,-0.3247,73,0.87571
ENSG00000138757,G3BP2,89,-1.4461,101,-1.2683,104,-1.3223,312,0.84888,321,0.63912
ENSG00000138768,USO1,89,0.00749,101,0.19677,60,-0.6817,87,-0.0517,116,0.49327
ENSG00000198301,SDAD1,89,0.45665,49,-0.5055,22,-1.8129,69,0.06980,107,0.89266
ENSG00000138750,NUP54,89,2.34842,38,0.71892,10,-1.3884,13,-1.2931,22,-0.1586
ENSG00000138760,SCARB2,89,-0.7401,373,1.65420,117,-0.3606,115,-0.4935,139,-0.0529
ENSG00000189157,FAM47E,89,1.97708,14,-1.1288,17,-0.9090,27,-0.1544,22,-0.4440
ENSG00000138758,SEPTIN11,89,-1.5867,177,-0.5543,164,-0.7306,288,0.34276,384,0.81132
ENSG00000118816,CCNI,89,-2.8882,639,0.08070,716,0.30416,557,-0.2001,841,0.61573
ENSG00000138764,CCNG2,89,1.43416,20,-1.0092,42,0.14685,30,-0.5585,36,-0.1072
ENSG00000138767,CNOT6L,89,1.78654,35,0.12872,30,-0.0940,16,-1.4203,36,0.21892
ENSG00000169288,MRPL1,89,-0.3497,44,-1.4195,64,-0.9339,136,0.51833,154,0.60688
ENSG00000251442,LINC01094,89,2.49425,50,1.32429,32,0.64804,2,-4.1107,9,-1.5496
ENSG00000138756,BMP2K,89,1.38847,49,0.35779,39,-0.0084,10,-2.4542,68,1.05913
ENSG00000163291,PAQR3,89,2.15142,30,0.21133,15,-0.9337,22,-0.4124,14,-1.0752
ENSG00000152784,PRDM8,89,1.31630,19,-1.1759,14,-1.7322,52,0.63526,32,-0.4171
ENSG00000273156,AC124016.2,89,2.06968,6,-2.3021,28,0.04669,20,-0.6668,22,-0.4038
ENSG00000138668,HNRNPD,89,-0.9828,161,-0.0729,221,0.50638,150,-0.2664,196,0.27771
ENSG00000152795,HNRNPDL,89,-1.7202,415,0.67827,221,-0.3799,298,0.19995,305,0.18729
ENSG00000145293,ENOPH1,89,-0.5213,167,0.47717,107,-0.2609,155,0.56919,77,-0.8165
ENSG00000249242,TMEM150C,89,0.89044,26,-1.0387,46,-0.2244,48,-0.1949,61,0.28574
ENSG00000145284,SCD5,89,-2.2571,721,1.00565,435,0.17520,293,-0.6599,549,0.62316
ENSG00000138674,SEC31A,89,0.37083,79,0.16226,35,-1.1607,81,0.31534,75,0.08674
ENSG00000251022,THAP9-AS1,89,1.99983,27,-0.0741,11,-1.5693,29,-0.0107,17,-0.8615
ENSG00000189308,LIN54,89,2.70626,21,0.00818,20,-0.1084,9,-1.6556,12,-0.9262
ENSG00000138663,COPS4,89,-0.3392,40,-1.5638,67,-0.8641,162,1.07443,99,-0.2046
ENSG00000163319,MRPS18C,89,-0.3783,74,-0.6643,92,-0.3720,163,1.00837,69,-0.8609
ENSG00000163624,CDS1,89,1.25047,1,-5.2051,32,-0.5054,42,-0.0487,52,0.38610
ENSG00000163625,WDFY3,89,0.56893,111,0.93350,50,-0.3871,45,-0.7109,74,0.28553
ENSG00000180769,WDFY3-AS2,89,1.38491,44,0.17538,57,0.68984,19,-1.4987,37,-0.1359
ENSG00000109339,MAPK10,89,-1.7624,72,-2.0902,170,-0.8676,359,0.62521,446,0.88182
ENSG00000163629,PTPN13,89,1.03805,133,1.77392,24,-1.1786,22,-1.5133,60,0.41581
ENSG00000172493,AFF1,89,2.03824,40,0.57299,17,-0.8261,19,-0.8830,22,-0.4389
ENSG00000145332,KLHL8,89,1.61043,24,-0.5659,17,-1.1482,26,-0.6202,48,0.58685
ENSG00000198189,HSD17B11,89,1.19821,50,0.20064,32,-0.5611,40,-0.2115,38,-0.2536
ENSG00000170502,NUDT9,89,0.74149,41,-0.5173,34,-0.8929,65,0.33795,56,-0.0423
ENSG00000152583,SPARCL1,2785,-0.9425,1770,-1.6270,4004,-0.4234,3034,-1.0928,13136,2.08877
ENSG00000118785,SPP1,89,-1.7512,2367,5.58271,85,-1.9541,23,-4.2586,44,-2.9240
ENSG00000118762,PKD2,89,2.58894,31,0.55045,12,-0.9603,7,-2.0990,23,0.09617
ENSG00000118777,ABCG2,89,2.20352,14,-0.9456,65,1.96105,4,-3.3455,6,-2.1844
ENSG00000163644,PPM1K,89,-0.6469,143,0.09284,144,0.11143,99,-0.6776,217,0.91898
ENSG00000138642,HERC6,89,2.18115,7,-1.9803,8,-1.9775,20,-0.5494,35,0.52746
ENSG00000145337,PYURF,89,-0.4077,162,0.54667,118,0.03191,127,0.21951,82,-0.5891
ENSG00000138641,HERC3,89,2.05536,11,-1.4032,12,-1.3365,22,-0.4963,33,0.27915
ENSG00000177432,NAP1L5,89,-1.4930,22,-3.5115,188,-0.4005,342,1.04325,253,0.12641
ENSG00000138640,FAM13A,89,0.82435,15,-1.8836,15,-2.0397,66,0.48910,72,0.53309
ENSG00000185477,GPRIN3,89,2.20997,9,-1.5069,14,-0.9963,18,-0.7412,29,0.22705
ENSG00000145335,SNCA,89,-2.3545,94,-2.2783,190,-1.3347,722,1.70043,384,-0.1685
ENSG00000163104,SMARCAD1,89,1.60814,40,0.21835,13,-1.6417,26,-0.6804,46,0.52492
ENSG00000163110,PDLIM5,89,0.31427,83,0.19290,102,0.61823,18,-2.6124,144,1.35646
ENSG00000138696,BMPR1B,89,1.45718,24,-0.7071,37,-0.0619,5,-3.4708,86,1.72554
ENSG00000182168,UNC5C,89,2.97207,48,1.57687,4,-2.4245,8,-1.7010,6,-1.7177
ENSG00000138698,RAP1GDS1,89,-0.4771,182,0.66801,82,-0.6688,143,0.42017,102,-0.3012
ENSG00000168785,TSPAN5,89,-0.4029,103,-0.1752,67,-0.9350,135,0.39265,145,0.41910
ENSG00000151247,EIF4E,89,-0.2618,65,-0.7514,86,-0.3541,136,0.67155,92,-0.2401
ENSG00000164024,METAP1,89,1.69622,17,-1.0133,25,-0.4871,34,0.02283,21,-0.7692
ENSG00000197894,ADH5,89,0.12457,64,-0.3992,95,0.24479,70,-0.3830,102,0.39526
ENSG00000109270,LAMTOR3,89,0.40676,35,-1.0764,60,-0.2658,78,0.28320,70,0.01370
ENSG00000164031,DNAJB14,89,-0.5821,80,-0.7575,62,-1.2327,153,0.42471,195,0.78331
ENSG00000164032,H2AFZ,89,-1.3018,89,-1.3164,173,-0.3271,339,1.48406,101,-1.2178
ENSG00000138814,PPP3CA,89,-2.3991,100,-2.2334,195,-1.3436,596,0.86241,694,0.90380
ENSG00000254531,AP001816.1,89,2.12942,4,-2.8652,10,-1.5334,32,0.40036,15,-1.0118
ENSG00000109320,NFKB1,89,2.87496,34,0.91425,13,-0.6983,7,-1.9874,10,-1.1641
ENSG00000109332,UBE2D3,89,-1.1004,179,-0.0229,188,0.05560,210,0.36439,167,-0.1482
ENSG00000145354,CISD2,89,0.08030,84,-0.0209,74,-0.2448,98,0.35314,69,-0.3705
ENSG00000164038,SLC9B2,89,2.12232,9,-1.6420,7,-2.2154,26,-0.1163,28,0.06839
ENSG00000164039,BDH2,89,0.67867,80,0.48797,85,0.69672,21,-2.0121,84,0.66585
ENSG00000168772,CXXC4,89,1.38406,35,-0.2061,24,-0.8570,32,-0.4571,47,0.33047
ENSG00000168769,TET2,89,2.28844,46,1.01785,8,-1.8061,8,-2.0629,33,0.49235
ENSG00000138777,PPA2,89,0.53567,44,-0.6022,68,0.09645,67,0.11633,52,-0.3639
ENSG00000138785,INTS12,89,2.79116,18,-0.1804,8,-1.4395,15,-0.6611,9,-1.2517
ENSG00000145348,TBCK,89,2.01605,21,-0.5024,11,-1.5451,19,-0.8652,39,0.56780
ENSG00000164022,AIMP1,89,0.22426,163,1.25507,66,-0.2967,51,-0.9124,95,0.37515
ENSG00000138801,PAPSS1,89,0.05711,141,0.81046,47,-1.0384,99,0.34502,72,-0.3260
ENSG00000245293,AC096564.1,89,1.53245,193,3.30160,9,-2.1981,12,-2.0856,8,-2.3561
ENSG00000138796,HADH,89,1.36118,35,-0.1969,41,0.05453,27,-0.8339,42,0.09951
ENSG00000109475,RPL34,89,-4.2886,1957,0.33812,2708,1.04813,1595,0.00885,1024,-0.7562
ENSG00000198856,OSTC,89,1.31700,41,0.01995,34,-0.3107,43,0.12531,19,-1.2827
ENSG00000164089,ETNPPL,89,-1.5043,123,-1.0245,307,0.47759,51,-2.8248,675,2.38490
ENSG00000138802,SEC24B,89,1.67682,37,0.15327,19,-0.9399,27,-0.5057,33,-0.0630
ENSG00000123739,PLA2G12A,89,0.43614,89,0.42035,57,-0.3127,58,-0.3550,78,0.25420
ENSG00000109534,GAR1,89,2.46913,15,-0.6252,22,-0.0673,16,-0.8073,9,-1.4579
ENSG00000170522,ELOVL6,89,1.29470,29,-0.5562,19,-1.2932,40,-0.0877,49,0.31704
ENSG00000138660,AP1AR,89,1.15989,29,-0.6561,17,-1.5412,50,0.26246,47,0.10409
ENSG00000174720,LARP7,89,-0.7484,256,0.95250,143,-0.0111,90,-0.9978,225,0.85875
ENSG00000145362,ANK2,988,0.28386,265,-1.7465,388,-1.2733,857,0.08153,1416,1.05224
ENSG00000145349,CAMK2D,89,-0.1265,33,-1.6356,35,-1.6871,120,0.54908,149,0.82722
ENSG00000174607,UGT8,89,0.50906,517,5.04710,5,-3.7801,4,-4.5666,10,-2.9095
ENSG00000164100,NDST3,89,2.05445,1,-4.5169,16,-0.9440,30,0.17205,19,-0.6742
ENSG00000269893,SNHG8,89,-0.4552,82,-0.5942,178,0.75852,141,0.42097,52,-1.3800
ENSG00000145388,METTL14,89,1.96206,43,0.63210,18,-0.7881,16,-1.1954,29,-0.0085
ENSG00000150961,SEC24D,89,2.86581,4,-2.4394,6,-1.8118,13,-0.9074,20,0.03345
ENSG00000172403,SYNPO2,89,1.06601,36,-0.4218,16,-1.7626,35,-0.6216,86,1.19342
ENSG00000145390,USP53,89,0.81158,55,0.02305,85,0.85209,16,-2.3235,84,0.82456
ENSG00000164096,C4orf3,89,-1.1970,247,0.39518,235,0.35495,210,0.20164,145,-0.5019
ENSG00000164111,ANXA5,89,0.78252,146,1.67060,90,0.93037,15,-2.4582,41,-0.5325
ENSG00000164112,TMEM155,89,0.80617,0,-9.3910,19,-1.6880,82,1.17312,45,-0.3432
ENSG00000123737,EXOSC9,89,1.62523,32,-0.1438,18,-1.0797,35,0.02991,25,-0.5880
ENSG00000138686,BBS7,89,1.19827,18,-1.3265,16,-1.6186,53,0.47467,43,-0.0159
ENSG00000138688,KIAA1109,89,-0.4543,178,0.65258,66,-1.0031,72,-1.0704,254,1.56063
ENSG00000138685,FGF2,89,1.24142,23,-0.9374,58,0.57977,8,-2.9052,82,1.31441
ENSG00000151458,ANKRD50,89,1.71401,10,-1.8125,36,0.14410,24,-0.6836,32,-0.0693
ENSG00000164066,INTU,89,0.92889,35,-0.5803,43,-0.3125,24,-1.4825,101,1.39118
ENSG00000164070,HSPA4L,89,-0.0844,22,-2.2053,51,-1.0292,87,-0.1884,191,1.43548
ENSG00000164073,MFSD8,89,2.58773,12,-0.8822,22,0.00092,11,-1.3200,14,-0.7191
ENSG00000138709,LARP1B,89,0.58227,58,-0.1066,49,-0.4391,53,-0.3871,85,0.56871
ENSG00000164040,PGRMC2,89,0.22427,71,-0.1517,76,-0.0296,81,0.09011,71,-0.1645
ENSG00000077684,JADE1,89,1.59832,28,-0.3395,31,-0.2282,22,-1.0240,43,0.37451
ENSG00000151466,SCLT1,89,0.62571,75,0.33554,71,0.28782,35,-1.1668,82,0.54967
ENSG00000250241,AC105383.1,89,2.56376,41,1.03327,12,-0.9676,4,-2.8277,24,0.16614
ENSG00000138650,PCDH10,89,-0.5972,125,-0.0663,79,-0.8573,111,-0.3761,246,1.26329
ENSG00000151012,SLC7A11,89,0.23815,65,-0.2757,99,0.47187,12,-3.2635,185,1.87119
ENSG00000109381,ELF2,89,1.58891,78,1.33763,15,-1.3782,16,-1.5485,46,0.46765
ENSG00000109390,NDUFC1,89,-1.8049,180,-0.7486,438,0.78142,358,0.53914,166,-0.9506
ENSG00000164134,NAA15,89,0.37835,90,0.38622,21,-1.9308,62,-0.2974,118,1.00289
ENSG00000145391,SETD7,89,0.95506,87,0.90129,66,0.52158,29,-1.1437,39,-0.4464
ENSG00000085871,MGST2,89,2.47513,7,-1.7878,25,0.16067,16,-0.7513,9,-1.4309
ENSG00000153130,SCOC,89,-1.7829,216,-0.4462,218,-0.4788,416,1.04897,231,-0.3762
ENSG00000179387,ELMOD2,89,2.75728,17,-0.3029,12,-0.8206,10,-1.4465,17,-0.3094
ENSG00000109436,TBC1D9,89,0.84231,3,-3.9384,26,-1.2174,73,0.85026,49,-0.1510
ENSG00000170153,RNF150,89,0.98266,5,-3.3092,21,-1.4087,52,0.10753,76,0.81049
ENSG00000109445,ZNF330,89,1.97351,29,-0.0143,19,-0.6797,19,-0.8898,29,-0.0225
ENSG00000109452,INPP4B,89,2.34500,4,-2.4617,33,0.56702,8,-2.0592,26,0.09927
ENSG00000170185,USP38,89,2.31978,33,0.46428,17,-0.6035,13,-1.2964,19,-0.4410
ENSG00000109458,GAB1,89,1.58221,171,3.02645,14,-1.5298,8,-2.6867,18,-1.1430
ENSG00000153147,SMARCA5,89,-1.2107,497,1.61418,128,-0.7238,118,-1.0695,321,0.96420
ENSG00000164161,HHIP,89,1.12836,317,4.32596,6,-3.0029,5,-3.8466,9,-2.5929
ENSG00000164162,ANAPC10,89,2.26113,20,-0.3509,24,-0.0759,21,-0.4421,6,-2.2044
ENSG00000164163,ABCE1,89,0.58695,87,0.54525,40,-0.7497,60,-0.0804,63,0.01193
ENSG00000164164,OTUD4,89,1.96734,35,0.27609,9,-1.8699,22,-0.5849,30,0.06055
ENSG00000170365,SMAD1,89,1.86663,26,-0.2666,31,-0.0017,20,-0.9255,26,-0.3134
ENSG00000151612,ZNF827,89,1.45870,26,-0.6077,25,-0.7317,26,-0.8109,56,0.72138
ENSG00000164167,LSM6,89,1.28261,26,-0.7298,60,0.69229,33,-0.4901,24,-0.9464
ENSG00000164168,TMEM184C,89,1.71919,38,0.22334,16,-1.2188,21,-0.9720,44,0.54072
ENSG00000151623,NR3C2,89,1.91570,8,-1.9281,35,0.30597,20,-0.8822,26,-0.2417
ENSG00000170390,DCLK2,89,0.95596,37,-0.4571,47,-0.1053,39,-0.5395,62,0.37466
ENSG00000145425,RPS3A,89,-3.6393,984,-0.0515,1590,0.86508,1116,0.23315,722,-0.5937
ENSG00000109686,SH3D19,89,2.08574,48,0.92859,16,-0.8779,15,-1.2223,22,-0.3607
ENSG00000059691,GATB,89,0.57569,22,-1.5909,35,-0.9726,93,1.10005,38,-0.8603
ENSG00000109670,FBXW7,988,1.41106,71,-2.7293,144,-1.8033,459,0.14251,573,0.52581
ENSG00000164144,ARFIP1,89,2.53953,35,0.74006,16,-0.6041,10,-1.5300,13,-0.8443
ENSG00000109654,TRIM2,89,-1.9506,701,1.32895,154,-1.2307,312,-0.0694,432,0.55820
ENSG00000145428,RNF175,89,1.32859,1,-4.7596,23,-0.9765,60,1.06980,16,-1.4890
ENSG00000145423,SFRP2,89,3.06329,59,2.06695,16,-0.2001,0,-4.9402,0,-8.2428
ENSG00000171566,PLRG1,89,0.91183,64,0.35048,28,-1.0155,48,-0.1764,57,0.19007
ENSG00000164114,MAP9,89,-1.0793,63,-1.6132,100,-0.9970,187,0.09562,348,1.34057
ENSG00000164116,GUCY1A1,89,1.25346,46,0.11299,34,-0.3938,29,-0.8256,53,0.41587
ENSG00000260244,AC104083.1,89,2.48053,10,-1.2744,18,-0.3862,15,-0.8338,16,-0.6122
ENSG00000061918,GUCY1B1,89,-0.8686,13,-3.7216,83,-1.0728,244,1.31964,159,0.03078
ENSG00000256043,CTSO,89,2.06062,23,-0.3244,31,0.16430,6,-2.6950,41,0.70542
ENSG00000109738,GLRB,89,-0.1436,7,-3.8508,47,-1.2253,154,1.34830,86,-0.2360
ENSG00000120251,GRIA2,89,-2.1151,60,-2.6958,136,-1.6049,493,0.86784,598,0.99997
ENSG00000164125,GASK1B,89,0.93736,48,-0.1035,73,0.69489,7,-3.3280,97,1.29664
ENSG00000164124,TMEM144,89,-0.6045,1106,5.54665,13,-3.5326,9,-4.5631,29,-2.4147
ENSG00000171509,RXFP1,89,1.52585,1,-5.1050,5,-3.0575,34,-0.1382,64,1.09417
ENSG00000171503,ETFDH,89,2.28878,19,-0.4094,17,-0.6701,13,-1.2522,27,0.14413
ENSG00000171497,PPID,89,0.31824,52,-0.5421,32,-1.3738,97,0.74170,71,-0.0703
ENSG00000052795,FNIP2,89,0.97115,73,0.62388,24,-1.2256,39,-0.5619,67,0.54499
ENSG00000109756,RAPGEF2,89,-0.3280,68,-0.7594,60,-1.0234,129,0.40149,154,0.63258
ENSG00000168843,FSTL5,89,1.08761,0,-7.9552,81,1.09063,30,-0.9106,46,-0.0063
ENSG00000198498,TMA16,89,1.79420,38,0.26739,20,-0.8131,22,-0.7588,31,-0.0300
ENSG00000145416,MARCH1,89,1.06050,147,2.01359,9,-2.5824,30,-0.9853,50,0.09004
ENSG00000170088,TMEM192,89,1.76350,40,0.33359,25,-0.4442,18,-1.2189,36,0.21914
ENSG00000109466,KLHL2,89,0.21301,92,0.25435,32,-1.4955,101,0.68276,67,-0.2824
ENSG00000052802,MSMO1,89,-0.7912,97,-0.6689,186,0.41579,109,-0.6847,246,0.98538
ENSG00000109472,CPE,89,-4.4799,339,-2.5428,2286,0.43153,1412,-0.5598,3743,1.49140
ENSG00000196104,SPOCK3,89,-0.4503,496,2.67854,150,0.43509,43,-1.9576,65,-1.0158
ENSG00000129116,PALLD,89,0.87783,68,0.42988,82,0.85061,13,-2.5270,75,0.67896
ENSG00000145439,CBR4,89,2.08384,28,0.03854,17,-0.8239,20,-0.6691,22,-0.4115
ENSG00000154447,SH3RF1,89,1.30121,39,-0.1078,32,-0.4601,26,-0.9569,58,0.65280
ENSG00000137601,NEK1,89,0.41815,92,0.46386,53,-0.4470,43,-1.0012,115,0.99808
ENSG00000109572,CLCN3,89,-0.5748,195,0.67508,104,-0.3730,112,-0.3289,175,0.57518
ENSG00000056050,HPF1,988,3.55298,89,-1.0452,60,-1.7527,90,-1.3450,92,-1.0764
ENSG00000198948,MFAP3L,89,0.80137,107,1.12066,47,-0.2733,26,-1.5066,78,0.64997
ENSG00000109576,AADAT,89,2.65479,14,-0.6360,10,-1.2364,18,-0.3534,9,-1.4695
ENSG00000109586,GALNT7,89,2.40907,64,1.70753,14,-0.8528,9,-1.8825,10,-1.3751
ENSG00000164104,HMGB2,89,0.81023,90,0.82540,83,0.80293,20,-1.8934,59,0.14526
ENSG00000164105,SAP30,89,1.45747,74,1.12400,46,0.34005,20,-1.2668,21,-0.9594
ENSG00000164106,SCRG1,89,-1.9518,361,0.18753,624,1.34239,159,-1.4295,439,0.58975
ENSG00000164118,CEP44,89,3.26048,38,1.37470,3,-2.5363,4,-2.5010,9,-0.9587
ENSG00000145451,GLRA3,89,1.88592,0,-6.6859,13,-1.3442,41,0.79800,12,-1.4978
ENSG00000150625,GPM6A,89,-3.9359,135,-3.3347,1163,-0.1243,1519,0.51189,1920,0.83212
ENSG00000150627,WDR17,89,1.18076,4,-3.4362,19,-1.3793,47,0.17196,60,0.58000
ENSG00000129128,SPCS3,89,0.55335,53,-0.2882,53,-0.3175,57,-0.2706,81,0.44102
ENSG00000038002,AGA,89,2.65064,39,0.99649,10,-1.2874,9,-1.5798,14,-0.7132
ENSG00000218336,TENM3,89,1.25709,0,-6.1004,18,-1.3751,51,0.50222,46,0.13138
ENSG00000129187,DCTD,89,1.23630,19,-1.2247,62,0.70412,39,-0.1958,19,-1.3406
ENSG00000151718,WWC2,89,2.33778,43,0.92888,5,-2.3591,13,-1.3372,26,0.09288
ENSG00000168564,CDKN2AIP,89,2.50476,25,0.16639,16,-0.6157,13,-1.1257,14,-0.7666
ENSG00000168556,ING2,89,1.44917,35,-0.1341,22,-0.9018,34,-0.2846,39,0.03199
ENSG00000182552,RWDD4,89,2.32812,27,0.15110,23,-0.1328,13,-1.2887,16,-0.7171
ENSG00000168538,TRAPPC11,89,1.48843,23,-0.7484,14,-1.6426,37,-0.0096,43,0.23861
ENSG00000173320,STOX2,89,0.31509,95,0.40903,44,-0.8849,72,-0.0463,88,0.32470
ENSG00000164303,ENPP6,89,3.01360,61,2.11056,1,-4.2127,8,-1.6530,1,-4.0762
ENSG00000168310,IRF2,89,2.00184,49,0.88450,31,0.13439,11,-1.7690,20,-0.5844
ENSG00000164305,CASP3,89,2.57239,26,0.23615,20,-0.2139,7,-2.0842,19,-0.2552
ENSG00000151726,ACSL1,89,1.68690,139,2.63549,14,-1.4623,11,-2.0414,17,-1.0833
ENSG00000151729,SLC25A4,89,-1.7096,93,-1.6537,236,-0.2566,411,1.17982,216,-0.4101
ENSG00000164323,CFAP97,89,0.19069,172,1.30994,65,-0.3574,42,-1.2980,117,0.74243
ENSG00000109762,SNX25,89,1.87491,9,-1.8767,23,-0.4512,25,-0.4256,30,-0.0473
ENSG00000186352,ANKRD37,89,2.45155,15,-0.6765,19,-0.3365,19,-0.4001,6,-2.0733
ENSG00000109775,UFSP2,89,1.01062,73,0.65676,40,-0.3452,37,-0.5741,47,-0.0519
ENSG00000154553,PDLIM3,89,1.98127,14,-1.1237,43,0.75806,8,-2.4153,35,0.32352
ENSG00000154556,SORBS2,89,0.39580,8,-3.1078,39,-0.9964,86,0.52092,91,0.48701
ENSG00000109794,FAM149A,89,1.68291,7,-2.2901,44,0.50230,22,-0.8934,32,-0.0992
ENSG00000145476,CYP4V2,89,1.94023,26,-0.1920,27,-0.1830,6,-2.8722,52,1.09737
ENSG00000083857,FAT1,89,1.75394,26,-0.3640,36,0.17262,3,-3.8961,63,1.32575
ENSG00000109536,FRG1,89,-0.1802,143,0.57638,79,-0.4161,104,0.08467,98,-0.0307
ENSG00000164366,CCDC127,89,1.68714,30,-0.1579,18,-1.0232,27,-0.4746,36,0.10735
ENSG00000073578,SDHA,89,-0.3620,88,-0.3783,99,-0.2269,130,0.36674,114,0.03054
ENSG00000249915,PDCD6,89,-0.5920,115,-0.1988,149,0.23974,154,0.41713,94,-0.5689
ENSG00000180104,EXOC3,89,0.74244,29,-1.0266,67,0.30519,45,-0.5323,68,0.33712
ENSG00000171368,TPPP,89,-0.8547,324,1.24763,127,-0.3505,149,-0.0927,143,-0.1416
ENSG00000028310,BRD9,89,1.01104,43,-0.1793,46,-0.0824,41,-0.3837,48,-0.0135
ENSG00000049656,CLPTM1L,89,0.58786,37,-0.8007,56,-0.1942,76,0.50178,41,-0.7168
ENSG00000153395,LPCAT1,89,1.71466,6,-2.5891,35,0.11068,25,-0.6271,33,0.00517
ENSG00000171421,MRPL36,89,0.69035,41,-0.5562,59,0.00272,73,0.55839,24,-1.4846
ENSG00000145494,NDUFS6,89,-1.3167,165,-0.3767,270,0.46733,258,0.53215,137,-0.7328
ENSG00000164151,ICE1,89,0.32890,85,0.23808,42,-0.9471,61,-0.4112,114,0.86564
ENSG00000133398,MED10,89,0.34472,44,-0.7853,52,-0.5655,91,0.59984,61,-0.3010
ENSG00000215218,UBE2QL1,89,-0.3842,0,-7.6244,84,-0.5400,167,1.08435,108,-0.1051
ENSG00000037474,NSUN2,89,2.64717,21,-0.0578,11,-1.1330,14,-0.8211,12,-0.9175
ENSG00000145545,SRD5A1,89,1.96839,8,-1.9018,13,-1.3300,30,0.08389,24,-0.3540
