Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to11,Feature log2 fold change topic 5to11
ENSG00000144744,UBA3,29,-0.0387,21,-0.6377,33,0.39566
ENSG00000144746,ARL6IP5,247,0.28106,191,-0.1710,206,-0.0854
ENSG00000114541,FRMD4B,242,5.23597,6,-3.2767,6,-4.2494
ENSG00000114861,FOXP1,152,1.18231,130,0.85186,49,-1.5228
ENSG00000163412,EIF4E3,19,-1.6262,50,-0.0847,62,0.85251
ENSG00000170837,GPR27,9,-1.7187,35,0.39638,31,0.48759
ENSG00000163602,RYBP,113,1.56485,61,0.30075,31,-1.4621
ENSG00000163605,PPP4R2,129,1.73405,71,0.46874,29,-1.7658
ENSG00000113805,CNTN3,5,-1.8180,17,-0.0013,21,0.84800
ENSG00000185008,ROBO2,25,-1.4561,93,0.79104,62,0.06896
ENSG00000169855,ROBO1,34,0.54213,27,0.15000,22,-0.4727
ENSG00000175161,CADM2,152,-0.7216,426,1.15556,202,-0.5171
ENSG00000083937,CHMP2B,94,0.72180,58,-0.1573,56,-0.4263
ENSG00000163320,CGGBP1,51,0.05042,47,-0.1030,50,0.03207
ENSG00000178700,DHFR2,31,1.86867,10,-0.3188,8,-1.3875
ENSG00000269028,MTRNR2L12,6746,0.38511,12835,1.75132,2974,-1.7188
ENSG00000113966,ARL6,4,-1.9553,21,0.50008,17,0.46116
ENSG00000080200,CRYBG3,60,3.10295,8,-1.1331,6,-2.3790
ENSG00000170854,RIOX2,12,-0.4778,17,0.11041,17,0.20724
ENSG00000080822,CLDND1,981,3.52376,48,-2.5905,95,-2.4260
ENSG00000080819,CPOX,42,2.15654,11,-0.5323,8,-1.5805
ENSG00000184220,CMSS1,55,-1.2435,159,0.56762,122,0.19123
ENSG00000036054,TBC1D23,19,0.27397,13,-0.4439,17,0.07175
ENSG00000114021,NIT2,14,-1.3840,8,-2.2611,46,2.02968
ENSG00000154174,TOMM70,47,-0.7645,88,0.32030,77,0.19560
ENSG00000206535,LNP1,10,-0.7928,15,-0.0824,18,0.50439
ENSG00000114354,TFG,34,-0.4499,26,-0.8615,52,0.78610
ENSG00000138468,SENP7,69,2.16897,30,0.35267,11,-2.1761
ENSG00000174173,TRMT10C,37,-0.2107,42,0.00569,44,0.12717
ENSG00000081154,PCNP,130,0.02515,99,-0.4506,136,0.25178
ENSG00000066422,ZBTB11,38,0.67160,30,0.20024,22,-0.6039
ENSG00000114391,RPL24,814,-0.5584,784,-0.6222,1319,0.72219
ENSG00000182504,CEP97,86,2.42282,34,0.30505,10,-2.4633
ENSG00000144815,NXPE3,188,2.70569,45,-0.4259,24,-2.2696
ENSG00000170017,ALCAM,459,2.29275,127,-0.3966,84,-1.8010
ENSG00000242759,LINC00882,47,0.57741,44,0.44990,28,-0.7027
ENSG00000243701,DUBR,50,2.33011,6,-1.6179,11,-1.3637
ENSG00000114439,BBX,446,2.95638,120,-0.1047,39,-2.8462
ENSG00000196776,CD47,98,0.31316,77,-0.1183,80,-0.1395
ENSG00000114446,IFT57,23,-1.4902,61,0.09679,66,0.66207
ENSG00000198919,DZIP3,122,-0.1048,248,1.26984,97,-0.9237
ENSG00000177707,NECTIN3,14,-1.0593,44,0.87595,26,-0.1379
ENSG00000144827,ABHD10,32,-0.3628,33,-0.3007,43,0.41375
ENSG00000144834,TAGLN3,86,-3.0314,288,-1.2064,831,2.14665
ENSG00000091972,CD200,19,-1.7198,72,0.48152,61,0.41505
ENSG00000144848,ATG3,87,0.75149,24,-1.4339,59,0.09678
ENSG00000138459,SLC35A5,35,0.99016,14,-0.6042,18,-0.4229
ENSG00000091986,CCDC80,65,2.44703,16,-0.4701,10,-1.9355
ENSG00000163608,NEPRO,31,0.59956,19,-0.2483,20,-0.2792
ENSG00000206530,CFAP44,42,0.98654,34,0.58888,17,-1.1331
ENSG00000176542,USF3,82,1.52711,58,0.77827,20,-1.8054
ENSG00000121579,NAA50,27,-0.9325,46,-0.0572,54,0.55325
ENSG00000114573,ATP6V1A,69,-1.8465,244,0.20824,252,0.68314
ENSG00000184307,ZDHHC23,5,-1.7349,21,0.54669,17,0.36290
ENSG00000163617,CCDC191,55,1.85621,32,0.66220,10,-2.0713
ENSG00000181722,ZBTB20,410,3.15478,93,-0.3119,32,-2.9578
ENSG00000172020,GAP43,380,-2.3601,2603,0.83566,1766,0.24407
ENSG00000185565,LSAMP,210,-0.2485,469,1.28968,186,-0.8627
ENSG00000113845,TIMMDC1,35,-0.2828,24,-0.8949,48,0.69273
ENSG00000138495,COX17,103,-1.1445,111,-1.0248,262,1.28644
ENSG00000082701,GSK3B,27,-0.7074,57,0.58373,41,-0.0372
ENSG00000163428,LRRC58,164,2.51636,56,0.08361,21,-2.3949
ENSG00000065518,NDUFB4,150,-1.3171,137,-1.4644,444,1.62389
ENSG00000144840,RABL3,18,-0.0610,14,-0.4505,20,0.31020
ENSG00000145087,STXBP5L,23,-1.3285,99,1.26175,46,-0.3943
ENSG00000173230,GOLGB1,826,1.57970,622,0.95193,177,-2.0281
ENSG00000173226,IQCB1,15,-0.1731,20,0.36839,16,-0.1472
ENSG00000114023,FAM162A,37,-1.9646,80,-0.7646,165,1.48496
ENSG00000114030,KPNA1,88,0.70162,87,0.66693,45,-0.9590
ENSG00000173175,ADCY5,44,0.16072,48,0.32256,37,-0.3206
ENSG00000206527,HACD2,54,1.22654,29,0.04165,21,-0.9706
ENSG00000065534,MYLK,226,2.75600,34,-1.1645,33,-1.9642
ENSG00000175455,CCDC14,65,1.76998,34,0.38674,14,-1.7403
ENSG00000160145,KALRN,37,-1.8534,125,0.11822,137,0.76027
ENSG00000163848,ZNF148,86,0.79921,97,1.03667,36,-1.3443
ENSG00000114520,SNX4,45,0.72385,23,-0.4341,28,-0.2806
ENSG00000114544,SLC41A3,15,-2.0769,34,-0.8491,76,1.58660
ENSG00000144908,ALDH1L1,17,-1.4522,44,0.15153,47,0.60510
ENSG00000159685,CHCHD6,28,-2.1695,68,-0.7819,143,1.56875
ENSG00000114554,PLXNA1,7,-2.1833,35,0.32206,34,0.67143
ENSG00000163870,TPRA1,13,-0.3704,14,-0.3095,18,0.42378
ENSG00000114631,PODXL2,49,-1.5542,100,-0.4120,158,1.07426
ENSG00000114626,ABTB1,17,-1.4263,48,0.32055,45,0.45929
ENSG00000074416,MGLL,85,-0.9195,248,0.99654,135,-0.2960
ENSG00000058262,SEC61A1,42,-0.0071,37,-0.2033,43,0.13121
ENSG00000175792,RUVBL1,7,-1.4895,13,-0.5581,23,1.15267
ENSG00000163902,RPN1,57,-0.2985,58,-0.2742,73,0.35871
ENSG00000075785,RAB7A,109,-0.5286,131,-0.2229,165,0.46045
ENSG00000177646,ACAD9,13,-1.0160,24,0.03855,27,0.52081
ENSG00000240682,ISY1,36,0.57391,25,-0.1022,24,-0.3421
ENSG00000169714,CNBP,188,-0.1447,135,-0.6956,229,0.49833
ENSG00000181789,COPG1,27,-1.0108,27,-1.0343,64,1.21803
ENSG00000183624,HMCES,14,-1.7070,38,-0.0960,48,0.88863
ENSG00000184897,H1FX,93,-0.9087,113,-0.5950,193,0.90277
ENSG00000129071,MBD4,75,0.88942,72,0.81327,31,-1.2283
ENSG00000163913,IFT122,7,-2.1789,30,0.15871,33,0.81214
ENSG00000004399,PLXND1,28,0.35057,26,0.18715,21,-0.3577
ENSG00000172765,TMCC1,31,0.40444,33,0.51471,21,-0.6239
ENSG00000196455,PIK3R4,8,-1.0066,11,-0.5968,19,0.95475
ENSG00000017260,ATP2C1,76,0.01493,64,-0.2746,78,0.15886
ENSG00000114670,NEK11,21,0.40020,22,0.44842,14,-0.5727
ENSG00000198585,NUDT16,80,0.13417,88,0.31320,68,-0.2967
ENSG00000114686,MRPL3,18,-1.3379,17,-1.4750,56,1.64125
ENSG00000196353,CPNE4,3,-2.8179,25,0.12602,28,0.97092
ENSG00000138246,DNAJC13,44,0.92721,33,0.34617,20,-0.9073
ENSG00000081307,UBA5,23,-1.0786,34,-0.4132,52,0.86979
ENSG00000113971,NPHP3,61,2.53533,15,-0.4571,9,-2.0456
ENSG00000091527,CDV3,168,0.54212,168,0.54341,100,-0.7445
ENSG00000163781,TOPBP1,15,-0.7475,37,0.80587,23,-0.2024
ENSG00000091513,TF,2121,4.34554,41,-3.7573,122,-3.1459
ENSG00000144867,SRPRB,27,-0.5022,28,-0.4176,41,0.56778
ENSG00000154917,RAB6B,77,-2.3732,382,0.19506,407,0.82471
ENSG00000114019,AMOTL2,101,3.15622,16,-0.8686,9,-2.5755
ENSG00000129055,ANAPC13,27,-1.5079,49,-0.5802,87,1.17581
ENSG00000182923,CEP63,71,0.70500,65,0.53096,37,-0.8591
ENSG00000073711,PPP2R3A,40,2.34595,12,-0.2358,6,-1.9564
ENSG00000114054,PCCB,29,0.04151,18,-0.7442,31,0.39268
ENSG00000118007,STAG1,38,1.79670,14,-0.2211,10,-1.3671
ENSG00000114098,ARMC8,22,-0.6993,31,-0.1268,37,0.48802
ENSG00000158186,MRAS,38,-1.8308,145,0.38404,132,0.52956
ENSG00000114107,CEP70,38,0.96699,19,-0.2374,19,-0.5844
ENSG00000158234,FAIM,25,0.64096,19,0.15486,15,-0.5509
ENSG00000051382,PIK3CB,41,-0.1846,49,0.14586,45,0.01711
ENSG00000175110,MRPS22,18,-1.0708,20,-0.9209,44,1.18630
ENSG00000184432,COPB2,26,-0.5138,28,-0.3881,40,0.55641
ENSG00000114115,RBP1,46,0.07697,24,-1.0047,49,0.48726
ENSG00000158258,CLSTN2,33,-1.7831,93,-0.1106,120,0.92502
ENSG00000114120,SLC25A36,122,1.09199,90,0.47865,48,-1.1428
ENSG00000177311,ZBTB38,111,1.08553,88,0.61718,42,-1.2415
ENSG00000155903,RASA2,22,0.57026,28,1.06603,11,-1.1882
ENSG00000114125,RNF7,46,-1.1824,65,-0.6201,115,1.05678
ENSG00000069849,ATP1B3,26,-1.5993,80,0.27051,78,0.55723
ENSG00000114126,TFDP2,54,0.46942,65,0.82000,31,-0.9058
ENSG00000175066,GK5,36,1.69640,21,0.51826,8,-1.7649
ENSG00000114127,XRN1,53,1.74346,33,0.68006,11,-1.9562
ENSG00000175054,ATR,30,0.44634,21,-0.1630,22,-0.2105
ENSG00000144935,TRPC1,26,0.63552,23,0.37546,15,-0.6941
ENSG00000163714,U2SURP,489,1.92387,274,0.63653,87,-2.1288
ENSG00000175040,CHST2,16,-1.0647,14,-1.3010,41,1.39247
ENSG00000181744,DIPK2A,30,1.51647,8,-0.8171,11,-0.8111
ENSG00000239922,AC092958.1,54,3.06140,0,-7.1199,8,-1.7089
ENSG00000163754,GYG1,11,-1.5174,25,-0.2790,36,0.96184
ENSG00000071794,HLTF,67,0.87994,46,0.16216,33,-0.7461
ENSG00000114744,COMMD2,45,1.60171,17,-0.2593,14,-1.1516
ENSG00000082996,RNF13,228,2.24800,47,-0.8887,48,-1.5178
ENSG00000070087,PFN2,135,-1.6232,349,-0.0860,437,0.85254
ENSG00000196428,TSC22D2,23,-0.3635,38,0.50073,28,-0.1407
ENSG00000120742,SERP1,61,-0.4428,76,-0.0740,86,0.31459
ENSG00000144895,EIF2A,64,0.18697,48,-0.2991,58,0.05493
ENSG00000198843,SELENOT,84,-0.3348,87,-0.2788,111,0.38353
ENSG00000181788,SIAH2,8,-0.9727,14,-0.0479,17,0.56496
ENSG00000144893,MED12L,15,-0.2701,35,1.32176,13,-0.8807
ENSG00000152601,MBNL1,81,0.47772,99,0.87279,46,-0.9549
ENSG00000181467,RAP2B,5,-2.2357,34,0.75967,24,0.29046
ENSG00000114790,ARHGEF26,36,1.09993,46,1.67172,8,-2.2951
ENSG00000174953,DHX36,226,0.99767,207,0.81235,86,-1.3208
ENSG00000169359,SLC33A1,16,0.15250,23,0.84087,12,-0.7079
ENSG00000163655,GMPS,24,-0.6795,56,0.78620,34,-0.2157
ENSG00000169282,KCNAB1,9,-2.1686,44,0.36216,42,0.63290
ENSG00000114850,SSR3,75,0.12823,51,-0.5296,73,0.22204
ENSG00000163660,CCNL1,106,2.45864,25,-0.5502,17,-1.9056
ENSG00000174891,RSRC1,123,0.75880,127,0.81829,57,-1.1248
ENSG00000178053,MLF1,10,-1.3286,14,-0.7968,28,1.24103
ENSG00000168827,GFM1,31,0.20288,19,-0.6375,30,0.22299
ENSG00000118855,MFSD1,12,-0.0864,13,-0.0382,13,0.07947
ENSG00000180044,C3orf80,3,-3.8332,41,0.22013,45,1.01040
ENSG00000068885,IFT80,56,0.96393,30,-0.1938,28,-0.6054
ENSG00000113810,SMC4,79,2.79416,18,-0.4392,9,-2.3718
ENSG00000213186,TRIM59,76,4.68701,3,-2.5688,2,-3.7855
ENSG00000186432,KPNA4,59,-0.1850,79,0.33516,64,-0.1161
ENSG00000163590,PPM1L,28,-1.1772,72,0.42946,61,0.28135
ENSG00000169255,B3GALNT1,12,-2.1389,55,0.25899,55,0.71599
ENSG00000169251,NMD3,25,0.39722,30,0.74361,16,-0.7933
ENSG00000244128,LINC01322,15,-0.1875,22,0.48809,16,-0.2277
ENSG00000114209,PDCD10,28,-0.9004,30,-0.7440,58,0.98914
ENSG00000163536,SERPINI1,118,-2.1887,259,-0.9742,620,1.71683
ENSG00000173905,GOLIM4,233,1.32272,195,0.94255,63,-1.7421
ENSG00000008952,SEC62,1364,1.12116,929,0.35926,541,-1.0834
ENSG00000173889,PHC3,25,0.96855,20,0.49386,11,-1.0469
ENSG00000163558,PRKCI,20,-0.9406,46,0.48155,37,0.14594
ENSG00000136603,SKIL,64,1.33481,46,0.68420,19,-1.5278
ENSG00000013297,CLDN11,435,4.34780,3,-4.8789,26,-3.0593
ENSG00000013293,SLC7A14,45,-0.5855,96,0.76604,60,-0.2419
ENSG00000163584,RPL22L1,14,-0.8718,18,-0.4722,29,0.80577
ENSG00000163577,EIF5A2,11,-0.1179,14,0.30766,12,-0.1357
ENSG00000154310,TNIK,85,0.02649,171,1.40069,58,-1.1221
ENSG00000144959,NCEH1,7,-2.9275,79,1.09007,46,0.08871
ENSG00000169760,NLGN1,24,-0.0787,36,0.69111,22,-0.4470
ENSG00000177565,TBL1XR1,75,0.03559,132,1.12757,56,-0.8786
ENSG00000172667,ZMAT3,75,-0.5866,181,1.00522,94,-0.4439
ENSG00000121879,PIK3CA,37,0.59816,37,0.63857,20,-0.8578
ENSG00000121864,ZNF639,17,-0.0056,13,-0.5353,19,0.31884
ENSG00000171109,MFN1,28,0.76694,22,0.27861,15,-0.7306
ENSG00000114450,GNB4,30,0.46261,31,0.50236,19,-0.6563
ENSG00000136522,MRPL47,25,-1.0761,29,-0.8276,60,1.13360
ENSG00000136521,NDUFB5,53,-1.6121,69,-1.1877,188,1.62123
ENSG00000114757,PEX5L,236,1.04478,183,0.54242,94,-1.1485
ENSG00000163728,TTC14,185,2.10505,85,0.38898,31,-2.1284
ENSG00000114416,FXR1,201,0.92526,153,0.39025,92,-0.9362
ENSG00000205981,DNAJC19,33,-1.5870,29,-1.7743,121,1.93679
ENSG00000242808,SOX2-OT,1265,4.22006,69,-2.2570,67,-3.3090
ENSG00000181449,SOX2,254,1.22668,200,0.73223,82,-1.4633
ENSG00000043093,DCUN1D1,37,0.34733,33,0.15821,27,-0.3364
ENSG00000078070,MCCC1,18,-0.1595,14,-0.5620,22,0.43734
ENSG00000053524,MCF2L2,3,-2.4095,37,1.89570,12,-0.7656
ENSG00000114796,KLHL24,63,1.77192,32,0.33928,14,-1.7062
ENSG00000163872,YEATS2,20,-0.4345,22,-0.2764,29,0.44097
ENSG00000180834,MAP6D1,145,2.38170,23,-1.2413,29,-1.5292
ENSG00000175193,PARL,31,-0.2925,33,-0.1834,39,0.29851
ENSG00000114770,ABCC5,24,-0.6508,43,0.34521,37,0.12305
ENSG00000145191,EIF2B5,34,-0.3956,40,-0.0955,46,0.30214
ENSG00000161202,DVL3,24,-0.9297,41,-0.0294,48,0.53191
ENSG00000161203,AP2M1,237,-1.6088,398,-0.7870,816,1.36081
ENSG00000161204,ABCF3,18,-0.8730,18,-0.8299,37,1.02434
ENSG00000145198,VWA5B2,7,-1.1057,15,0.20023,15,0.43588
ENSG00000163888,CAMK2N2,14,-2.1415,43,-0.3825,69,1.25122
ENSG00000175166,PSMD2,63,-1.4661,141,-0.1499,183,0.84527
ENSG00000114867,EIF4G1,92,-0.1808,123,0.32671,100,-0.1124
ENSG00000175182,FAM131A,22,-2.7175,112,-0.1976,159,1.23816
ENSG00000163882,POLR2H,16,-1.3067,15,-1.3440,46,1.55388
ENSG00000090539,CHRD,2,-2.9654,17,0.13177,19,0.98963
ENSG00000177383,MAGEF1,25,-1.2833,44,-0.4169,68,0.96572
ENSG00000156931,VPS8,37,0.28134,28,-0.2240,31,-0.0549
ENSG00000073803,MAP3K13,77,0.23601,80,0.31412,61,-0.3647
ENSG00000163900,TMEM41A,27,0.91308,16,-0.0308,13,-0.6552
ENSG00000163904,SENP2,44,0.22906,37,-0.0806,38,-0.1028
ENSG00000136527,TRA2B,82,0.57473,50,-0.3072,57,-0.2279
ENSG00000244405,ETV5,15,-1.3494,40,0.29681,37,0.45192
ENSG00000058866,DGKG,12,-1.0566,28,0.29952,25,0.33831
ENSG00000090520,DNAJB11,19,-0.5863,11,-1.4623,33,1.16081
ENSG00000156976,EIF4A2,215,-1.8068,444,-0.6611,842,1.35174
ENSG00000073849,ST6GAL1,17,0.04146,15,-0.2489,18,0.12602
ENSG00000163923,RPL39L,6,-1.6819,14,-0.4413,22,1.14429
ENSG00000157005,SST,46,-2.5923,57,-2.2767,347,2.72832
ENSG00000113916,BCL6,21,0.30674,16,-0.1425,17,-0.1205
ENSG00000145012,LPP,82,1.72634,45,0.44341,19,-1.7373
ENSG00000152492,CCDC50,69,1.84902,21,-0.4842,18,-1.2830
ENSG00000114279,FGF12,82,-1.6748,375,0.92546,230,0.01103
ENSG00000198836,OPA1,54,-0.7572,112,0.49428,86,0.05665
ENSG00000114315,HES1,27,-0.0242,41,0.74738,23,-0.5238
ENSG00000133657,ATP13A3,17,0.35090,19,0.49517,12,-0.5722
ENSG00000041802,LSG1,45,0.89592,29,0.08640,22,-0.7117
ENSG00000114331,ACAP2,94,1.63053,60,0.66919,21,-1.8206
ENSG00000184203,PPP1R2,39,-0.8527,63,-0.0794,74,0.53138
ENSG00000189058,APOD,906,2.19980,48,-3.0127,239,-0.9921
ENSG00000061938,TNK2,42,-0.8612,89,0.42568,73,0.15682
ENSG00000072274,TFRC,31,-0.1839,37,0.14339,34,0.01843
ENSG00000161217,PCYT1A,38,0.60573,39,0.66116,21,-0.8809
ENSG00000213123,TCTEX1D2,17,-2.3732,30,-1.5253,107,2.16821
ENSG00000163960,UBXN7,86,1.74389,51,0.60669,18,-1.8917
ENSG00000163961,RNF168,61,1.10862,53,0.80932,21,-1.4178
ENSG00000174013,FBXO45,49,0.66448,47,0.60589,26,-0.8835
ENSG00000163964,PIGX,52,-0.4741,106,0.79455,63,-0.3187
ENSG00000180370,PAK2,139,1.80809,63,0.17570,32,-1.6265
ENSG00000119231,SENP5,60,0.67619,60,0.68021,31,-0.9495
ENSG00000114503,NCBP2,40,-0.5502,57,0.04118,60,0.29429
ENSG00000270170,NCBP2AS2,24,-1.3433,30,-1.0109,71,1.38177
ENSG00000119227,PIGZ,7,-1.2183,15,-0.0601,18,0.68017
ENSG00000075711,DLG1,217,1.74566,92,-0.0055,57,-1.4421
ENSG00000161267,BDH1,11,-1.9683,37,-0.0219,45,0.90909
ENSG00000145016,RUBCN,42,0.40504,30,-0.1450,32,-0.1903
ENSG00000122068,FYTTD1,53,0.48779,27,-0.6967,41,0.03427
ENSG00000186001,LRCH3,44,1.54522,29,0.66897,11,-1.7289
ENSG00000114473,IQCG,17,0.45130,14,0.11145,12,-0.3808
ENSG00000182899,RPL35A,641,-0.6514,529,-0.9652,1144,0.96759
ENSG00000182903,ZNF721,48,0.42312,58,0.78297,29,-0.8429
ENSG00000174227,PIGG,17,-0.0168,11,-0.6640,18,0.39389
ENSG00000273238,TMEM271,8,-3.0725,63,0.20212,68,0.94132
ENSG00000169020,ATP5ME,874,-0.1596,573,-0.8628,1092,0.59252
ENSG00000215375,MYL5,18,-0.0483,17,-0.1657,19,0.13525
ENSG00000185619,PCGF3,22,-0.5451,50,0.96641,26,-0.4296
ENSG00000168993,CPLX1,11,-3.7918,144,0.18073,160,1.04403
ENSG00000178950,GAK,26,-0.9463,59,0.48721,47,0.14373
ENSG00000127419,TMEM175,29,-0.1012,20,-0.7253,34,0.48374
ENSG00000145214,DGKQ,3,-2.1686,16,0.49041,14,0.51954
ENSG00000159692,CTBP1,70,-0.5469,151,0.84011,88,-0.3216
ENSG00000090316,MAEA,16,-1.6650,36,-0.3833,56,1.09493
ENSG00000163950,SLBP,23,-1.5301,63,0.08061,70,0.68876
ENSG00000168936,TMEM129,16,-0.3235,16,-0.3823,22,0.43949
ENSG00000068078,FGFR3,43,-1.0129,101,0.44110,83,0.20804
ENSG00000168924,LETM1,16,-1.1719,50,0.80691,32,-0.0377
ENSG00000109685,NSD2,38,-0.4353,90,1.15125,41,-0.6433
ENSG00000243449,C4orf48,683,0.31606,341,-0.8723,608,0.24743
ENSG00000185818,NAT8L,53,-1.6907,222,0.70786,159,0.20968
ENSG00000123933,MXD4,45,0.09691,49,0.24591,40,-0.2259
ENSG00000159733,ZFYVE28,4,-1.6874,12,-0.2147,16,0.97482
ENSG00000063978,RNF4,25,0.01923,19,-0.4538,26,0.25761
ENSG00000125386,FAM193A,64,1.44150,43,0.62925,18,-1.5887
ENSG00000087274,ADD1,169,-0.0068,171,0.02119,169,-0.0092
ENSG00000109736,MFSD10,25,-0.1019,13,-1.1265,31,0.67241
ENSG00000087269,NOP14,43,1.44690,28,0.57189,12,-1.5478
ENSG00000125388,GRK4,24,0.22746,30,0.62808,18,-0.5882
ENSG00000197386,HTT,38,-0.6728,80,0.64235,55,-0.1002
ENSG00000159788,RGS12,56,-0.0593,83,0.65926,51,-0.4334
ENSG00000163956,LRPAP1,58,-1.6567,97,-0.8573,209,1.42873
ENSG00000132406,TMEM128,26,0.67526,10,-0.9781,18,0.00216
ENSG00000168824,NSG1,20,-2.1114,51,-0.7037,101,1.49082
ENSG00000168818,STX18,18,-0.3507,17,-0.3992,24,0.46625
ENSG00000072832,CRMP1,24,-2.5717,142,0.24394,147,0.82129
ENSG00000181215,C4orf50,3,-2.3236,27,1.10500,15,-0.0141
ENSG00000152969,JAKMIP1,23,-1.0304,50,0.25958,47,0.35883
ENSG00000109501,WFS1,26,-1.1664,40,-0.4511,63,0.93664
ENSG00000074211,PPP2R2C,80,-1.0347,228,0.78970,146,-0.0728
ENSG00000013288,MAN2B2,20,-0.6837,22,-0.5477,36,0.75089
ENSG00000179010,MRFAP1,390,-0.1529,308,-0.5527,469,0.42784
ENSG00000251580,LINC02482,8,-1.1563,12,-0.6385,22,1.05605
ENSG00000170846,AC093323.1,19,-1.3788,46,0.04005,53,0.66655
ENSG00000178988,MRFAP1L1,101,0.20674,93,0.05450,86,-0.1718
ENSG00000170871,KIAA0232,173,1.17835,121,0.45842,63,-1.2054
ENSG00000132405,TBC1D14,22,-0.7315,47,0.53665,35,0.01140
ENSG00000173011,TADA2B,22,0.86213,19,0.59405,10,-1.0323
ENSG00000109519,GRPEL1,25,-1.0911,34,-0.5840,59,0.98883
ENSG00000184985,SORCS2,36,1.42520,16,-0.1662,12,-1.0331
ENSG00000196526,AFAP1,13,-0.2846,18,0.24933,16,0.00249
ENSG00000163995,ABLIM2,12,-1.7827,40,0.12996,44,0.72974
ENSG00000071127,WDR1,37,-0.6908,45,-0.3768,65,0.64865
ENSG00000157869,RAB28,27,0.39372,20,-0.1436,20,-0.1829
ENSG00000038219,BOD1L1,880,1.90004,534,0.77118,150,-2.2301
ENSG00000137449,CPEB2,59,1.34338,29,-0.0074,21,-1.0480
ENSG00000118564,FBXL5,72,0.22814,44,-0.6238,67,0.19762
ENSG00000237765,FAM200B,109,0.26804,83,-0.2103,93,-0.0532
ENSG00000169762,TAPT1,51,1.05577,26,-0.2107,24,-0.6749
ENSG00000169744,LDB2,16,-2.4749,108,0.62942,85,0.45470
ENSG00000151552,QDPR,787,1.65774,120,-1.7247,286,-0.6639
ENSG00000002549,LAP3,36,0.39690,14,-1.2301,31,0.32750
ENSG00000118579,MED28,29,-0.1783,32,-0.0363,33,0.13512
ENSG00000163257,DCAF16,50,1.22537,41,0.79762,16,-1.5171
ENSG00000178177,LCORL,28,1.11983,28,1.18291,8,-1.7707
ENSG00000145147,SLIT2,6,-1.9141,38,1.00991,22,-0.0074
ENSG00000163138,PACRGL,13,-0.1843,17,0.28893,14,-0.0832
ENSG00000185774,KCNIP4,8,-3.5349,87,0.07124,104,1.12075
ENSG00000152990,ADGRA3,11,-0.6370,17,0.06925,18,0.31944
ENSG00000109606,DHX15,55,0.49344,34,-0.3783,41,-0.1273
ENSG00000181982,CCDC149,14,-0.8403,32,0.60552,23,0.00339
ENSG00000053900,ANAPC4,32,0.82602,9,-1.2617,20,-0.0235
ENSG00000250317,SMIM20,17,-1.0910,29,-0.2255,38,0.74574
ENSG00000168214,RBPJ,360,2.55524,110,-0.0826,47,-2.3150
ENSG00000109689,STIM2,56,0.96865,48,0.68376,22,-1.1912
ENSG00000169851,PCDH7,62,-1.5654,344,1.50732,138,-0.5585
ENSG00000047365,ARAP2,193,2.44253,64,0.00113,27,-2.2352
ENSG00000065882,TBC1D1,10,-1.0794,17,-0.1833,23,0.71050
ENSG00000109787,KLF3,39,1.58245,18,0.00487,11,-1.2843
ENSG00000109790,KLHL5,84,1.72191,27,-0.4936,25,-1.1511
ENSG00000157796,WDR19,6,-1.1138,10,-0.2555,14,0.77715
ENSG00000035928,RFC1,408,2.46219,124,-0.1475,59,-2.1526
ENSG00000163682,RPL9,1163,-0.2704,1019,-0.4938,1512,0.47130
ENSG00000121897,LIAS,29,0.86221,19,0.05279,15,-0.6632
ENSG00000163683,SMIM14,144,0.89315,120,0.53071,65,-1.0105
ENSG00000078140,UBE2K,73,-0.6368,172,0.90121,97,-0.3318
ENSG00000121892,PDS5A,64,0.86977,42,0.09257,32,-0.6939
ENSG00000163697,APBB2,84,2.04210,14,-1.2665,22,-1.1694
ENSG00000154277,UCHL1,271,-2.8238,885,-1.0147,2221,1.94137
ENSG00000064042,LIMCH1,682,2.11015,321,0.43238,111,-2.1723
ENSG00000109133,TMEM33,52,0.11494,56,0.27154,45,-0.2552
ENSG00000014824,SLC30A9,69,-0.6129,101,0.03935,107,0.32828
ENSG00000124406,ATP8A1,176,0.87689,143,0.48219,82,-0.9615
ENSG00000183783,KCTD8,17,0.16082,17,0.14838,14,-0.2020
ENSG00000151806,GUF1,26,0.09756,21,-0.2482,25,0.08760
ENSG00000163281,GNPDA2,6,-1.2372,13,-0.0981,16,0.71622
ENSG00000163285,GABRG1,31,-0.0036,46,0.76036,26,-0.5465
ENSG00000260878,AC104072.1,2,-3.2418,24,0.64558,19,0.54868
ENSG00000151834,GABRA2,22,-1.9628,142,1.24288,70,-0.2139
ENSG00000109158,GABRA4,8,-2.1530,56,1.04795,32,0.00769
ENSG00000163288,GABRB1,40,-0.6940,134,1.60574,45,-0.9473
ENSG00000260918,AC107398.3,30,-1.6618,144,1.00447,83,-0.0640
ENSG00000169019,COMMD8,8,-1.7005,15,-0.6809,29,1.32492
ENSG00000109171,SLAIN2,17,0.24467,29,1.35813,10,-1.2218
ENSG00000075539,FRYL,228,3.17060,34,-0.9695,22,-2.5398
ENSG00000109180,OCIAD1,228,-0.2367,177,-0.6586,295,0.54048
ENSG00000145247,OCIAD2,19,-1.8479,39,-0.7406,78,1.42446
