Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to10,Feature log2 fold change topic 7to10
ENSG00000109180,OCIAD1,212,-0.8753,189,-1.0544,332,-0.2260,530,0.57812,448,0.47916
ENSG00000145247,OCIAD2,11,-2.4581,35,-0.7762,43,-0.5816,66,0.18728,86,1.07629
ENSG00000109184,DCUN1D4,53,0.55162,22,-0.7891,54,0.80942,7,-2.4547,33,-0.3033
ENSG00000163069,SGCB,128,1.35251,51,-0.2029,54,-0.1299,43,-0.4590,48,-0.4059
ENSG00000109189,USP46,53,-0.5209,63,-0.2479,70,-0.1186,28,-1.4741,97,0.70679
ENSG00000226950,DANCR,42,-0.3855,74,0.52843,34,-0.8351,55,0.05313,65,0.50663
ENSG00000184178,SCFD2,4,-1.8205,3,-2.0986,16,0.37682,13,-0.0052,16,0.50999
ENSG00000145216,FIP1L1,58,0.05189,30,-0.9730,46,-0.3832,51,-0.1658,71,0.61788
ENSG00000072201,LNX1,1,-4.7934,13,-1.9206,44,-0.0668,6,-3.0421,76,1.56659
ENSG00000134853,PDGFRA,44,0.32790,62,0.90572,37,0.06601,85,1.48083,14,-1.8192
ENSG00000128039,SRD5A3,30,0.74553,10,-1.0078,17,-0.2128,1,-4.0954,25,0.66685
ENSG00000134851,TMEM165,318,3.61160,24,-1.2423,35,-0.8544,18,-1.6776,21,-1.8725
ENSG00000134852,CLOCK,40,-0.5743,28,-1.1100,83,0.78905,27,-1.1967,60,0.05933
ENSG00000090989,EXOC1,89,0.30682,39,-0.9728,72,-0.0485,47,-0.6862,86,0.40012
ENSG00000174799,CEP135,18,0.44699,10,-0.4355,12,-0.2539,15,0.12827,14,0.11847
ENSG00000157426,AASDH,24,0.62139,20,0.35878,17,0.12176,18,0.19395,12,-0.6475
ENSG00000128059,PPAT,6,-0.9535,7,-0.7652,18,0.84777,0,-3.8656,14,0.24504
ENSG00000128050,PAICS,40,0.05786,54,0.52131,37,-0.1164,31,-0.3415,38,-0.0310
ENSG00000174780,SRP72,93,-0.3759,63,-0.9675,118,0.00545,171,0.61262,124,0.12728
ENSG00000171476,HOPX,12,-4.8199,206,-0.6636,267,-0.3270,153,-1.1201,494,1.33587
ENSG00000084093,REST,75,2.51198,30,0.70946,16,-0.3764,0,-4.4707,10,-1.3691
ENSG00000084092,NOA1,11,0.08660,9,-0.3523,3,-2.0574,7,-0.6800,18,1.51752
ENSG00000047315,POLR2B,60,0.29442,16,-1.7614,45,-0.2240,19,-1.4429,68,0.82002
ENSG00000163453,IGFBP7,55,-0.7903,295,2.09966,85,-0.1470,54,-0.8027,63,-0.7911
ENSG00000150471,ADGRL3,44,-0.8685,55,-0.5494,100,0.54590,54,-0.5686,81,0.10450
ENSG00000145242,EPHA5,2,-3.6819,6,-2.2745,48,1.35102,12,-1.1915,27,0.00180
ENSG00000145241,CENPC,89,1.27821,18,-1.2825,46,0.20995,19,-1.2011,38,-0.2044
ENSG00000033178,UBA6,65,1.13523,22,-0.6424,34,0.06943,61,1.00666,20,-1.0414
ENSG00000083896,YTHDC1,333,1.11326,172,-0.0014,148,-0.2922,159,-0.1198,152,-0.2810
ENSG00000132467,UTP3,38,-0.2725,22,-1.1018,26,-1.0471,49,0.11933,66,1.09264
ENSG00000018189,RUFY3,327,-0.3477,137,-1.6674,354,-0.2805,620,0.69145,482,0.42871
ENSG00000132463,GRSF1,113,-0.1183,71,-0.8283,114,-0.1259,169,0.53673,130,0.16334
ENSG00000173542,MOB1B,25,-0.5214,31,-0.1764,52,0.93758,2,-3.9854,33,-0.1160
ENSG00000156136,DCK,16,-1.1588,11,-1.6363,39,0.31793,76,1.38808,29,-0.3425
ENSG00000080493,SLC4A4,26,-1.6571,197,1.63323,80,0.09068,32,-1.3214,67,-0.2846
ENSG00000163626,COX18,22,0.99989,11,-0.1893,15,0.49715,1,-2.9429,10,-0.3832
ENSG00000132466,ANKRD17,157,0.04308,127,-0.2905,178,0.32673,171,0.17948,135,-0.2914
ENSG00000163738,MTHFD2L,17,0.45296,14,0.15695,17,0.52900,3,-2.1503,11,-0.3003
ENSG00000169116,PARM1,2,-3.8348,13,-1.3033,42,0.59596,16,-1.0222,40,0.60921
ENSG00000163743,RCHY1,23,-0.8579,37,-0.1486,41,0.03318,47,0.24495,44,0.17792
ENSG00000138769,CDKL2,27,-0.2460,12,-1.4594,47,0.91358,13,-1.3709,31,-0.0748
ENSG00000138757,G3BP2,96,-1.3786,111,-1.1682,323,0.70794,171,-0.5045,252,0.16355
ENSG00000138768,USO1,80,0.01111,52,-0.6786,49,-0.9274,117,0.63488,100,0.60429
ENSG00000198301,SDAD1,34,-0.7782,24,-1.3423,47,-0.3751,30,-1.0080,85,1.14861
ENSG00000138750,NUP54,25,0.80147,10,-0.6456,18,0.35557,25,0.78722,10,-0.9511
ENSG00000138760,SCARB2,394,1.97464,93,-0.5204,138,0.14322,107,-0.2960,71,-1.2418
ENSG00000189157,FAM47E,23,-0.1680,19,-0.4947,13,-1.1680,68,1.66443,27,0.09718
ENSG00000138758,SEPTIN11,162,-0.6514,178,-0.5133,268,0.18314,147,-0.8063,292,0.43859
ENSG00000118816,CCNI,664,0.09454,689,0.15332,625,-0.0040,656,0.07366,595,-0.1221
ENSG00000138764,CCNG2,28,0.50340,28,0.46426,25,0.42748,14,-0.6295,15,-0.6486
ENSG00000138767,CNOT6L,35,0.71709,21,-0.1089,29,0.54455,39,0.89188,11,-1.4462
ENSG00000169288,MRPL1,36,-1.7766,76,-0.6518,70,-0.9420,122,0.08199,178,1.26026
ENSG00000138756,BMP2K,42,1.03519,43,1.05431,21,-0.1202,20,-0.1621,14,-0.9700
ENSG00000163291,PAQR3,20,0.26472,15,-0.1923,25,0.89538,0,-4.2755,14,-0.3442
ENSG00000152784,PRDM8,21,-0.5518,23,-0.4138,23,-0.5116,19,-0.7185,42,0.92228
ENSG00000273156,AC124016.2,7,-2.0977,19,-0.6337,46,1.13756,25,-0.2344,24,-0.3959
ENSG00000138668,HNRNPD,151,-0.1775,189,0.17863,148,-0.2684,165,-0.0378,185,0.22963
ENSG00000152795,HNRNPDL,542,0.95044,247,-0.3407,319,0.08193,186,-0.7788,283,-0.1847
ENSG00000145293,ENOPH1,167,0.43112,91,-0.5426,118,-0.1707,111,-0.2206,140,0.21384
ENSG00000249242,TMEM150C,36,-0.2738,48,0.18781,48,0.23909,20,-1.1706,45,0.12253
ENSG00000145284,SCD5,690,1.16963,478,0.53597,456,0.61695,165,-1.1368,186,-1.2698
ENSG00000138674,SEC31A,73,0.38710,45,-0.3823,51,-0.2299,27,-1.1764,69,0.46999
ENSG00000251022,THAP9-AS1,25,-0.2632,17,-0.8039,32,0.20639,26,-0.1858,32,0.21105
ENSG00000138663,COPS4,36,-1.8479,62,-1.0516,89,-0.6153,195,0.76543,166,0.82625
ENSG00000163319,MRPS18C,52,-1.0837,59,-0.8965,57,-1.1263,102,-0.0440,167,1.36815
ENSG00000163624,CDS1,7,-2.3360,15,-1.1450,52,1.04602,21,-0.6825,32,-0.0216
ENSG00000163625,WDFY3,93,1.01250,48,-0.0965,61,0.40317,44,-0.2080,34,-0.8261
ENSG00000180769,WDFY3-AS2,37,0.61250,53,1.25436,22,-0.2743,2,-3.4636,23,-0.1602
ENSG00000109339,MAPK10,82,-1.8341,198,-0.5083,324,0.36126,190,-0.5737,324,0.42785
ENSG00000163629,PTPN13,80,2.09146,29,0.24485,22,-0.1986,0,-4.8294,17,-0.7313
ENSG00000172493,AFF1,33,1.19042,20,0.31615,15,-0.1486,3,-2.4166,15,-0.1397
ENSG00000145332,KLHL8,27,0.29562,4,-2.4336,31,0.69861,0,-4.7107,25,0.26856
ENSG00000198189,HSD17B11,30,-0.1161,20,-0.7805,36,0.21860,4,-3.0703,41,0.58760
ENSG00000170502,NUDT9,22,-1.2629,21,-1.3271,34,-0.7743,48,-0.0900,78,1.28180
ENSG00000152583,SPARCL1,1474,-1.2988,4681,0.51750,2760,-0.4188,2344,-0.5907,4333,0.63173
ENSG00000118785,SPP1,1053,4.25398,115,-0.4686,76,-1.2984,76,-1.0911,18,-3.7175
ENSG00000163644,PPM1K,117,-0.2973,144,0.02777,207,0.86480,195,0.51893,85,-1.0808
ENSG00000138642,HERC6,5,-1.5332,13,-0.3162,16,0.10292,17,0.17569,18,0.32111
ENSG00000145337,PYURF,102,0.09456,114,0.27937,71,-0.5717,124,0.41117,101,0.13454
ENSG00000138641,HERC3,22,0.38777,9,-0.8774,28,1.19643,1,-4.2222,13,-0.5382
ENSG00000177432,NAP1L5,34,-2.8261,111,-1.0805,255,0.27768,353,0.75290,243,0.20796
ENSG00000138640,FAM13A,12,-1.5939,23,-0.5927,36,0.10531,25,-0.4415,43,0.61207
ENSG00000185477,GPRIN3,7,-1.7019,17,-0.3305,39,1.57386,3,-2.8253,16,-0.5710
ENSG00000145335,SNCA,82,-2.4238,185,-1.2188,494,0.41611,217,-0.9783,526,0.68287
ENSG00000163104,SMARCAD1,27,0.53936,16,-0.2630,15,-0.4493,12,-0.7323,23,0.43852
ENSG00000163110,PDLIM5,52,0.30904,154,2.31561,40,-0.1162,13,-1.8348,22,-1.3325
ENSG00000138696,BMPR1B,20,0.02026,73,2.38947,22,0.25763,0,-4.4934,9,-1.5345
ENSG00000182168,UNC5C,56,2.71224,2,-2.6313,13,-0.0201,0,-3.9112,8,-0.9494
ENSG00000138698,RAP1GDS1,160,0.61687,45,-1.3806,129,0.34326,73,-0.6416,108,-0.0313
ENSG00000168785,TSPAN5,137,0.68171,49,-0.9512,141,1.03825,27,-1.8133,67,-0.6677
ENSG00000151247,EIF4E,56,-0.9891,68,-0.6932,117,0.19079,165,0.71873,106,-0.0023
ENSG00000164024,METAP1,14,-0.8404,19,-0.3278,29,0.46115,19,-0.3249,24,0.04616
ENSG00000197894,ADH5,53,-0.2540,94,0.67240,61,-0.0393,55,-0.2095,60,-0.1068
ENSG00000109270,LAMTOR3,32,-1.0778,34,-1.0085,59,-0.1923,135,1.23452,68,0.10527
ENSG00000164031,DNAJB14,65,-0.9912,39,-1.7734,129,0.08415,119,-0.0678,158,0.62737
ENSG00000164032,H2AFZ,64,-2.0030,135,-0.8840,130,-1.1250,365,0.70819,356,1.16017
ENSG00000138814,PPP3CA,101,-2.3798,284,-0.8293,828,1.30199,262,-0.9532,425,-0.2942
ENSG00000254531,AP001816.1,11,-0.9778,5,-1.9678,15,-0.6870,16,-0.4539,34,1.37582
ENSG00000109332,UBE2D3,189,0.14853,168,-0.0427,171,-0.0189,94,-0.9435,191,0.24353
ENSG00000145354,CISD2,60,-0.6321,59,-0.6636,68,-0.5592,200,1.35052,95,0.12798
ENSG00000164038,SLC9B2,9,-1.5180,10,-1.3980,23,-0.1437,48,1.10204,28,0.29616
ENSG00000164039,BDH2,100,1.12659,150,1.89303,36,-0.6420,43,-0.2696,27,-1.3023
ENSG00000168772,CXXC4,43,0.06117,16,-1.4899,47,0.24162,79,1.05229,35,-0.4075
ENSG00000168769,TET2,32,1.22381,13,-0.2600,18,0.36559,8,-0.8928,11,-0.6591
ENSG00000138777,PPA2,44,-0.5079,41,-0.6202,49,-0.4224,111,0.98078,67,0.22512
ENSG00000138785,INTS12,11,0.10836,5,-1.0009,5,-1.2989,0,-3.5669,18,1.69107
ENSG00000145348,TBCK,10,-1.3436,15,-0.7515,33,0.66743,42,0.89908,19,-0.5058
ENSG00000164022,AIMP1,104,0.99762,56,-0.0416,36,-0.8992,46,-0.3429,65,0.31642
ENSG00000138801,PAPSS1,114,0.73041,43,-0.8141,81,0.20866,39,-0.9727,73,0.00065
ENSG00000245293,AC096564.1,121,3.86923,19,-0.0285,8,-1.6181,0,-4.4803,7,-1.8567
ENSG00000138796,HADH,43,0.39336,32,-0.0759,32,-0.0827,72,1.28575,23,-0.8061
ENSG00000109475,RPL34,1802,0.02638,2359,0.46575,946,-1.1684,2028,0.21729,2175,0.53170
ENSG00000198856,OSTC,39,0.34543,25,-0.3331,23,-0.6021,36,0.21028,36,0.36041
ENSG00000164089,ETNPPL,71,-0.8811,352,1.80449,99,-0.4682,144,0.22012,98,-0.5532
ENSG00000138802,SEC24B,26,0.14044,23,-0.0079,34,0.83508,10,-1.2393,18,-0.5481
ENSG00000005059,MCUB,4,-2.3956,6,-1.9421,25,0.15262,100,2.76344,11,-1.4284
ENSG00000123739,PLA2G12A,72,0.43335,43,-0.3816,57,0.09068,32,-0.8141,57,0.10833
ENSG00000109534,GAR1,19,0.29879,5,-1.6042,14,-0.2925,13,-0.2786,20,0.59286
ENSG00000170522,ELOVL6,34,0.74000,8,-1.5520,23,0.15764,2,-3.4668,26,0.43235
ENSG00000138660,AP1AR,24,-0.7878,19,-1.1441,47,0.33082,60,0.63917,40,-0.0367
ENSG00000174720,LARP7,269,1.08387,152,0.12763,93,-0.7977,173,0.33216,134,-0.1174
ENSG00000145362,ANK2,347,-1.1643,427,-0.8482,978,0.62997,410,-0.9109,809,0.23751
ENSG00000145349,CAMK2D,29,-1.8963,58,-0.8800,173,1.27232,30,-1.8693,96,-0.1463
ENSG00000174607,UGT8,411,7.05823,9,-2.4076,4,-3.8135,0,-5.6410,1,-5.9124
ENSG00000164100,NDST3,0,-9.0194,4,-2.5119,17,-0.4269,74,2.20735,22,-0.0010
ENSG00000269893,SNHG8,55,-1.3482,126,-0.0782,52,-1.6652,212,0.77279,194,1.07656
ENSG00000145388,METTL14,23,0.51786,8,-1.1228,19,0.24785,16,-0.0995,16,-0.1031
ENSG00000172403,SYNPO2,37,0.41730,24,-0.2824,48,1.18062,2,-3.9386,21,-0.7269
ENSG00000145390,USP53,34,0.49730,36,0.59652,17,-0.7250,39,0.71771,23,-0.2438
ENSG00000164096,C4orf3,244,0.58550,140,-0.3100,182,0.14108,115,-0.6126,165,-0.0836
ENSG00000164111,ANXA5,133,1.47498,140,1.57222,43,-0.5189,15,-1.9365,36,-0.9448
ENSG00000164112,TMEM155,2,-4.6565,8,-2.6228,85,1.34610,22,-1.1771,50,0.05770
ENSG00000123737,EXOSC9,33,0.10522,10,-1.5954,19,-0.9207,22,-0.4760,46,1.16516
ENSG00000138686,BBS7,15,-1.1779,10,-1.7898,43,0.63925,7,-2.2165,40,0.57576
ENSG00000138688,KIAA1109,177,0.32695,98,-0.6106,143,-0.0234,94,-0.6728,162,0.28436
ENSG00000138685,FGF2,24,0.17596,63,1.92115,23,0.20011,14,-0.6478,10,-1.4497
ENSG00000151458,ANKRD50,8,-1.6451,12,-1.1420,41,1.11160,5,-2.3118,26,0.09001
ENSG00000164066,INTU,52,0.38061,59,0.58921,47,0.27124,17,-1.3760,36,-0.3179
ENSG00000164070,HSPA4L,24,-1.7906,34,-1.2714,128,1.17681,64,-0.3131,68,-0.3037
ENSG00000164073,MFSD8,20,0.66832,17,0.35491,16,0.33970,1,-3.0289,12,-0.2424
ENSG00000138709,LARP1B,57,-0.1299,39,-0.6911,48,-0.4831,100,0.79874,69,0.27676
ENSG00000164040,PGRMC2,70,-0.0593,89,0.31772,67,-0.1673,3,-4.4022,91,0.58818
ENSG00000077684,JADE1,34,-0.1454,32,-0.1999,65,1.38566,17,-1.1370,22,-1.0453
ENSG00000151466,SCLT1,56,0.40559,44,0.02716,28,-0.8179,44,0.02779,52,0.42719
ENSG00000138650,PCDH10,103,-0.4897,80,-0.8769,193,0.70605,138,-0.0383,127,-0.2418
ENSG00000151012,SLC7A11,89,0.68401,218,2.39367,63,0.13346,7,-3.0972,21,-1.9484
ENSG00000109381,ELF2,70,1.88966,23,-0.0549,18,-0.5548,9,-1.4515,21,-0.3281
ENSG00000109390,NDUFC1,117,-1.2922,300,0.16036,220,-0.4121,321,0.27252,329,0.49377
ENSG00000164134,NAA15,90,0.55237,43,-0.6138,69,0.16239,44,-0.5763,64,-0.0078
ENSG00000172007,RAB33B,22,0.64157,9,-0.7158,18,0.45209,18,0.32538,11,-0.6574
ENSG00000145391,SETD7,56,0.94440,42,0.46208,45,0.77630,8,-2.0354,19,-1.0669
ENSG00000085871,MGST2,7,-1.3708,16,-0.1209,13,-0.5802,53,1.91798,15,-0.3233
ENSG00000153130,SCOC,187,-0.5808,137,-1.0523,284,0.09621,342,0.37885,298,0.23453
ENSG00000109436,TBC1D9,9,-2.5585,17,-1.6097,68,0.70685,46,-0.1234,55,0.24992
ENSG00000170153,RNF150,7,-2.4590,16,-1.3671,75,1.64002,2,-4.0281,35,-0.2434
ENSG00000109445,ZNF330,29,0.70388,14,-0.4470,19,0.03835,3,-2.6811,21,0.28813
ENSG00000170185,USP38,37,1.45453,19,0.33212,21,0.70571,0,-4.1475,8,-1.1892
ENSG00000109458,GAB1,183,3.94721,22,-0.4181,19,-0.7857,1,-4.4157,6,-2.7988
ENSG00000153147,SMARCA5,312,1.37674,93,-0.6266,104,-0.5580,111,-0.3603,140,0.02290
ENSG00000164161,HHIP,263,4.91597,11,-1.6612,9,-2.2878,33,-0.0343,1,-5.2552
ENSG00000164162,ANAPC10,14,-0.3807,17,-0.0785,10,-1.0585,25,0.56065,23,0.66989
ENSG00000164163,ABCE1,56,0.11289,29,-0.9182,39,-0.5686,40,-0.4106,70,0.79239
ENSG00000164164,OTUD4,39,1.17889,13,-0.5938,34,1.34139,0,-4.4742,10,-1.3717
ENSG00000170365,SMAD1,32,0.63343,19,-0.2065,32,0.86640,8,-1.4716,15,-0.7208
ENSG00000151612,ZNF827,34,0.09787,17,-0.9593,52,1.10387,24,-0.4960,23,-0.7266
ENSG00000164167,LSM6,11,-1.2092,28,0.21725,22,-0.2406,0,-4.8073,35,0.98939
ENSG00000164168,TMEM184C,28,0.33581,19,-0.2947,18,-0.5037,52,1.36274,19,-0.3745
ENSG00000164169,PRMT9,13,0.09923,26,1.23854,16,0.51499,0,-3.8517,9,-0.6479
ENSG00000151623,NR3C2,18,0.48320,16,0.35912,21,1.04545,0,-3.9343,8,-0.8924
ENSG00000170390,DCLK2,51,0.42812,101,1.63710,50,0.54629,9,-2.2301,20,-1.3700
ENSG00000145425,RPS3A,932,-0.2715,1484,0.48129,595,-1.1533,927,-0.2784,1481,0.79281
ENSG00000109686,SH3D19,54,2.22341,7,-1.1183,13,-0.3596,0,-4.1750,14,-0.2879
ENSG00000059691,GATB,35,-0.9536,10,-2.7833,47,-0.5823,24,-1.4716,108,1.59885
ENSG00000109670,FBXW7,111,-2.2837,201,-1.4016,709,0.79883,397,-0.3561,536,0.18031
ENSG00000164144,ARFIP1,22,1.02334,13,0.11749,14,0.31709,1,-3.6928,10,-0.2980
ENSG00000109654,TRIM2,826,1.62597,135,-1.3488,382,0.35680,191,-0.8218,234,-0.7113
ENSG00000145428,RNF175,2,-3.9652,14,-1.3579,48,0.69171,0,-5.3191,48,0.81367
ENSG00000171566,PLRG1,52,0.19829,48,0.08731,42,-0.1484,3,-3.6745,56,0.54962
ENSG00000164114,MAP9,76,-1.4017,114,-0.7883,163,-0.2913,381,1.18334,207,0.22728
ENSG00000164116,GUCY1A1,36,0.26669,22,-0.5459,25,-0.4246,59,1.07895,29,-0.1259
ENSG00000260244,AC104083.1,12,-0.2611,10,-0.5196,11,-0.4385,11,-0.3964,19,0.73004
ENSG00000061918,GUCY1B1,19,-3.0288,57,-1.4283,207,0.81320,93,-0.6835,163,0.31090
ENSG00000256043,CTSO,32,1.33459,30,1.25936,11,-0.5087,1,-3.9769,12,-0.4203
ENSG00000109738,GLRB,18,-2.3818,27,-1.7871,127,0.84949,78,-0.1936,93,0.14088
ENSG00000120251,GRIA2,102,-1.8583,154,-1.2478,489,0.78802,158,-1.2062,392,0.32071
ENSG00000164125,GASK1B,43,0.14022,85,1.29314,63,1.10825,16,-1.3855,15,-1.8521
ENSG00000164124,TMEM144,938,5.91225,15,-2.9421,27,-2.3758,16,-2.8529,6,-4.7397
ENSG00000171509,RXFP1,1,-4.9658,4,-3.5735,81,1.56143,35,-0.3187,37,-0.3276
ENSG00000171503,ETFDH,22,0.14651,23,0.21619,29,0.85416,7,-1.5454,15,-0.6171
ENSG00000171497,PPID,26,-1.0226,28,-0.8986,35,-0.7053,21,-1.3717,82,1.43129
ENSG00000052795,FNIP2,60,0.63988,16,-1.3649,64,1.05873,3,-3.5187,33,-0.4380
ENSG00000109756,RAPGEF2,55,-0.2670,42,-0.6755,74,0.28123,26,-1.4149,76,0.39986
ENSG00000168843,FSTL5,2,-3.7405,25,-0.0370,35,0.62342,14,-0.9563,29,0.24996
ENSG00000198498,TMA16,32,0.76060,17,-0.2201,17,-0.3415,3,-2.6806,24,0.49679
ENSG00000145416,MARCH1,88,1.52909,5,-2.7413,40,0.23974,6,-2.6962,35,-0.0726
ENSG00000170088,TMEM192,35,0.68646,26,0.16097,31,0.63055,6,-1.9511,18,-0.5624
ENSG00000109466,KLHL2,73,0.05106,45,-0.7074,120,1.27339,12,-2.6200,54,-0.5932
ENSG00000052802,MSMO1,113,-0.0311,148,0.40457,137,0.36960,119,0.04429,91,-0.5389
ENSG00000109472,CPE,449,-1.7463,2600,1.03410,1649,0.34670,880,-0.7305,1287,-0.2009
ENSG00000196104,SPOCK3,392,1.74499,55,-1.4799,95,-0.7921,549,2.46216,40,-2.3996
ENSG00000129116,PALLD,47,0.80487,44,0.69839,32,0.20701,20,-0.5682,20,-0.7490
ENSG00000145439,CBR4,30,0.40215,20,-0.2135,21,-0.1516,49,1.26186,17,-0.6668
ENSG00000154447,SH3RF1,35,0.32081,21,-0.4992,37,0.54720,35,0.31087,21,-0.6440
ENSG00000137601,NEK1,88,0.70437,67,0.24780,46,-0.4475,76,0.45648,51,-0.2530
ENSG00000109572,CLCN3,126,0.35807,66,-0.6642,101,-0.0008,125,0.33841,98,-0.0800
ENSG00000056050,HPF1,79,0.04747,34,-1.2574,38,-1.2868,69,-0.1634,118,1.24807
ENSG00000198948,MFAP3L,74,1.53468,45,0.64945,28,-0.1366,33,0.16172,16,-1.2662
ENSG00000109576,AADAT,12,-0.5129,11,-0.5877,6,-1.8096,53,2.04704,18,0.20947
ENSG00000109586,GALNT7,49,2.36060,1,-3.3258,12,-0.1922,2,-2.3005,11,-0.4309
ENSG00000164104,HMGB2,66,1.08640,35,0.02480,26,-0.5261,35,0.01836,32,-0.1394
ENSG00000164105,SAP30,37,0.86055,13,-0.8397,13,-0.9407,36,0.79280,24,0.17672
ENSG00000164106,SCRG1,132,-0.0024,259,1.12974,68,-1.2235,114,-0.2311,153,0.37123
ENSG00000145451,GLRA3,1,-3.6251,2,-2.6632,12,-0.2766,0,-4.0542,25,1.84781
ENSG00000150625,GPM6A,420,-2.0439,1400,-0.2138,2177,0.68509,1428,-0.1816,1557,-0.0654
ENSG00000150627,WDR17,6,-2.5991,30,-0.3397,66,1.41184,6,-2.6424,33,-0.3016
ENSG00000129128,SPCS3,47,-0.1911,24,-1.2207,60,0.25245,58,0.14581,55,0.10952
ENSG00000038002,AGA,32,1.53717,6,-1.2066,11,-0.2176,9,-0.4586,12,-0.2069
ENSG00000218336,TENM3,3,-3.7560,13,-1.9144,65,0.75339,106,1.42139,36,-0.5396
ENSG00000129187,DCTD,13,-1.5881,46,0.38777,31,-0.2828,76,1.24750,33,-0.1940
ENSG00000151718,WWC2,44,1.96385,16,0.20930,11,-0.5036,1,-3.5522,12,-0.3572
ENSG00000168564,CDKN2AIP,23,0.85330,11,-0.2600,18,0.69702,12,-0.1837,8,-1.0088
ENSG00000168556,ING2,23,-0.4836,19,-0.8055,26,-0.3385,42,0.48155,38,0.46474
ENSG00000182552,RWDD4,23,0.53483,19,0.24180,17,-0.0204,25,0.62736,12,-0.6258
ENSG00000168538,TRAPPC11,27,0.00704,21,-0.4189,34,0.50668,10,-1.5472,27,0.04638
ENSG00000173320,STOX2,105,0.87750,43,-0.5555,93,0.95433,22,-1.5336,41,-0.8533
ENSG00000168310,IRF2,34,2.02183,21,1.13654,5,-1.4486,0,-3.6297,9,-0.3198
ENSG00000151726,ACSL1,150,3.38200,5,-2.4237,27,-0.0451,1,-4.7895,10,-1.9684
ENSG00000151729,SLC25A4,81,-1.8995,150,-0.9739,252,-0.2174,347,0.34145,369,0.72819
ENSG00000164323,CFAP97,93,0.86228,32,-0.8506,48,-0.2745,101,1.00798,45,-0.4389
ENSG00000109762,SNX25,5,-2.0874,6,-1.7788,33,1.00565,43,1.19911,14,-0.7963
ENSG00000186352,ANKRD37,9,-0.5225,15,0.26375,15,0.44076,0,-3.8692,14,0.20882
ENSG00000109775,UFSP2,42,0.18482,31,-0.3109,35,-0.1339,43,0.22167,39,0.06039
ENSG00000168491,CCDC110,1,-2.6903,2,-2.3122,5,-1.3802,0,-3.6714,22,2.68805
ENSG00000154553,PDLIM3,15,0.25161,46,2.28195,11,-0.2698,0,-3.9023,8,-0.9035
ENSG00000154556,SORBS2,10,-2.7555,45,-0.6026,128,1.71084,5,-3.6733,53,-0.4816
ENSG00000109794,FAM149A,2,-4.1634,50,0.65715,30,-0.2096,75,1.39539,29,-0.3197
ENSG00000145476,CYP4V2,46,1.41276,52,1.64484,14,-0.6199,23,0.24228,9,-1.6064
ENSG00000083857,FAT1,21,0.53074,23,0.64468,13,-0.2905,30,1.11471,10,-0.9220
ENSG00000109536,FRG1,83,-0.3747,57,-0.9528,58,-1.1016,165,0.73462,144,0.84119
ENSG00000164366,CCDC127,29,0.19392,12,-1.1079,30,0.26899,4,-2.7599,31,0.47829
ENSG00000073578,SDHA,127,0.26336,83,-0.4072,103,-0.1003,161,0.65693,100,-0.1807
ENSG00000249915,PDCD6,81,-0.5748,101,-0.2369,110,-0.1348,188,0.78057,118,0.02046
ENSG00000180104,EXOC3,57,0.37824,40,-0.1649,56,0.50215,2,-4.3840,45,0.00374
ENSG00000171368,TPPP,490,1.45780,145,-0.5724,327,1.03817,83,-1.4231,98,-1.5188
ENSG00000206077,ZDHHC11B,37,1.69586,8,-0.7844,22,1.08535,0,-3.9924,6,-1.4928
ENSG00000028310,BRD9,79,0.84144,39,-0.3044,59,0.47366,29,-0.7789,38,-0.5190
ENSG00000049656,CLPTM1L,48,-0.3907,53,-0.2159,78,0.52255,96,0.75157,45,-0.6655
ENSG00000153395,LPCAT1,16,-0.9277,36,0.29787,58,1.65807,3,-3.4190,18,-1.0825
ENSG00000171421,MRPL36,26,-0.9981,31,-0.7415,25,-1.2802,45,-0.1891,81,1.45400
ENSG00000145494,NDUFS6,140,-0.9662,276,0.08757,209,-0.4390,398,0.69362,293,0.28418
ENSG00000164151,ICE1,55,0.10360,31,-0.7985,52,0.02401,40,-0.3888,58,0.30461
ENSG00000133398,MED10,36,-1.1628,25,-1.7090,65,-0.3255,124,0.78807,97,0.60824
ENSG00000215218,UBE2QL1,9,-3.4912,62,-0.6590,158,1.21692,62,-0.6549,85,-0.2482
ENSG00000037474,NSUN2,26,0.77948,8,-1.1061,31,1.53995,0,-4.2466,9,-1.1573
ENSG00000145545,SRD5A1,11,-1.2222,11,-1.2620,42,1.21724,16,-0.6598,22,-0.3370
ENSG00000112941,TENT4A,15,-0.5061,22,0.10347,38,1.54281,12,-0.8549,10,-1.3472
ENSG00000078295,ADCY2,55,-0.8533,124,0.42778,118,0.47219,181,1.07362,59,-1.0027
ENSG00000215217,C5orf49,4,-2.0988,28,0.82152,22,0.49821,4,-2.2439,18,0.06334
ENSG00000124275,MTRR,42,1.54097,10,-0.7771,14,-0.3951,35,1.20606,10,-1.0390
ENSG00000247516,MIR4458HG,48,0.28830,36,-0.1471,33,-0.3842,14,-1.5738,50,0.62052
ENSG00000112902,SEMA5A,75,0.35691,90,0.66693,119,1.76583,6,-3.2798,18,-2.2747
