Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to11,Feature log2 fold change topic 6to11
ENSG00000115073,ACTR1B,32,-1.2604,37,-1.0388,43,-0.7166,96,1.40113
ENSG00000075568,TMEM131,59,0.80015,44,0.22517,22,-0.8122,32,-0.4889
ENSG00000040933,INPP4A,26,-1.3201,80,0.56154,28,-1.1178,68,0.48784
ENSG00000183513,COA5,46,-0.7961,46,-0.7660,62,-0.2530,93,0.91535
ENSG00000115446,UNC50,20,-0.8556,16,-1.1802,49,0.63179,41,0.74021
ENSG00000071073,MGAT4A,22,0.48036,23,0.53904,6,-1.5830,15,-0.3382
ENSG00000196872,KIAA1211L,9,-3.5186,130,0.69628,56,-0.7313,108,0.69018
ENSG00000135951,TSGA10,41,1.34662,30,0.72182,9,-1.2038,12,-1.2905
ENSG00000158411,MITD1,56,1.51925,21,-0.3759,13,-1.0673,20,-0.7338
ENSG00000185414,MRPL30,22,-0.7511,27,-0.4523,51,0.58220,40,0.40317
ENSG00000115514,TXNDC9,11,-1.0398,14,-0.6035,12,-0.8292,27,1.11087
ENSG00000158417,EIF5B,1071,1.89716,512,0.31521,281,-0.6601,213,-1.6905
ENSG00000135945,REV1,63,1.12489,44,0.43628,35,-0.0096,22,-1.1432
ENSG00000144218,AFF3,17,-1.3009,63,0.94832,12,-1.7528,41,0.25214
ENSG00000170500,LONRF2,21,-2.4985,175,1.00019,43,-1.3398,117,0.42145
ENSG00000115526,CHST10,13,-0.7921,22,0.07913,21,0.02680,23,0.34413
ENSG00000115539,PDCL3,21,-0.0497,19,-0.2054,17,-0.3553,23,0.25712
ENSG00000170485,NPAS2,12,-1.5503,48,0.85445,17,-0.8964,33,0.27318
ENSG00000071082,RPL31,891,-0.7417,1040,-0.4868,2217,0.77195,1520,0.32173
ENSG00000163162,RNF149,17,0.05138,30,1.09394,4,-1.8962,14,-0.4657
ENSG00000175874,CREG2,115,-1.8866,801,1.55465,100,-1.9843,354,-0.1262
ENSG00000071054,MAP4K4,1457,3.57153,249,-0.6503,153,-1.3338,75,-3.2443
ENSG00000233639,PANTR1,23,-0.4012,27,-0.1470,30,0.06253,32,0.28754
ENSG00000198914,POU3F3,143,1.60124,66,0.03442,86,0.46567,34,-1.5509
ENSG00000135972,MRPS9,36,0.16414,27,-0.3440,23,-0.5543,35,0.24953
ENSG00000135974,C2orf49,76,1.32882,65,0.96846,21,-0.9134,20,-1.5668
ENSG00000115641,FHL2,4,-2.4293,15,-0.6863,16,-0.5182,31,1.51117
ENSG00000071051,NCK2,17,-0.8729,18,-0.7266,30,0.07565,36,0.81159
ENSG00000115652,UXS1,20,-0.1700,40,1.07834,7,-1.6318,20,-0.3529
ENSG00000135968,GCC2,535,0.72227,722,1.35099,150,-1.3563,221,-1.2693
ENSG00000169756,LIMS1,48,1.43722,28,0.32694,53,1.36049,8,-2.2449
ENSG00000153201,RANBP2,83,-0.0911,121,0.59847,48,-0.9249,84,-0.1152
ENSG00000186522,SEPTIN10,78,3.99953,8,-1.2004,10,-0.8413,2,-3.8155
ENSG00000175701,MTLN,32,-1.9437,63,-0.8979,106,-0.0400,150,1.32346
ENSG00000153107,ANAPC1,12,-0.9245,21,-0.0444,11,-1.0441,27,0.76952
ENSG00000144161,ZC3H8,50,0.41349,66,0.95294,14,-1.5588,32,-0.6226
ENSG00000188177,ZC3H6,287,1.85178,174,0.73321,54,-1.1918,52,-1.9007
ENSG00000114999,TTL,69,-0.0224,86,0.35910,34,-1.1274,71,0.05513
ENSG00000125611,CHCHD5,32,-0.7460,28,-0.9485,69,0.53636,59,0.64969
ENSG00000144136,SLC20A1,27,-0.1670,26,-0.2438,23,-0.4473,34,0.37282
ENSG00000144134,RABL2A,9,-0.8171,7,-1.2584,7,-1.1055,21,1.38889
ENSG00000115084,SLC35F5,33,1.13987,12,-0.6246,29,0.76305,13,-0.8466
ENSG00000115091,ACTR3,71,-0.4188,84,-0.1431,89,-0.0305,100,0.32655
ENSG00000175497,DPP10,32,-0.8735,52,-0.0757,68,0.37451,60,0.33955
ENSG00000235026,DPP10-AS1,3,-2.8677,13,-0.5776,13,-0.5876,27,1.55002
ENSG00000088205,DDX18,230,1.58450,89,-0.2808,43,-1.3402,78,-0.8033
ENSG00000125633,CCDC93,36,1.36207,28,0.83545,15,-0.2616,9,-1.6579
ENSG00000125629,INSIG2,10,-1.1882,23,0.22383,29,0.58853,21,0.16943
ENSG00000155368,DBI,269,-0.1579,155,-1.0663,863,1.86126,254,-0.4278
ENSG00000088179,PTPN4,28,-0.7869,70,0.85075,10,-2.2154,47,0.19506
ENSG00000144118,RALB,42,-1.1732,102,0.28436,57,-0.6554,101,0.55208
ENSG00000074054,CLASP1,26,-0.6007,51,0.55153,31,-0.2979,38,0.03399
ENSG00000236859,NIFK-AS1,57,2.31851,15,-0.4863,14,-0.4905,9,-1.6912
ENSG00000155438,NIFK,31,0.24977,29,0.11218,19,-0.5696,27,-0.0653
ENSG00000211460,TSN,73,0.41493,37,-0.7587,55,-0.0853,60,0.13900
ENSG00000136717,BIN1,452,1.74400,151,-0.4117,154,-0.3483,126,-1.1099
ENSG00000163161,ERCC3,12,-1.2529,18,-0.6290,20,-0.4105,35,1.09315
ENSG00000169967,MAP3K2,86,1.88005,36,0.04705,33,-0.0730,17,-1.6505
ENSG00000163166,IWS1,251,2.30600,77,-0.2204,29,-1.6774,45,-1.5833
ENSG00000136709,WDR33,66,0.91719,45,0.20216,24,-0.8135,33,-0.5702
ENSG00000144231,POLR2D,42,0.88160,33,0.44010,15,-0.8347,20,-0.7005
ENSG00000136731,UGGT1,61,1.48739,39,0.55258,15,-0.9928,17,-1.3342
ENSG00000136720,HS6ST1,27,-0.9632,51,0.05199,43,-0.1996,57,0.50692
ENSG00000136699,SMPD4,40,0.61180,25,-0.2341,51,0.96095,22,-0.7012
ENSG00000152082,MZT2B,306,-1.4445,478,-0.7329,811,0.15174,956,1.00497
ENSG00000136710,CCDC115,29,-0.6352,30,-0.6165,30,-0.5344,54,0.84875
ENSG00000136718,IMP4,24,-1.5746,61,-0.0857,61,-0.0780,79,0.76453
ENSG00000072135,PTPN18,30,0.68201,12,-0.8423,25,0.31937,19,-0.1708
ENSG00000136002,ARHGEF4,51,-1.7198,156,0.09843,204,0.52449,168,0.43624
ENSG00000152102,FAM168B,91,-0.2889,113,0.09142,83,-0.4012,115,0.22798
ENSG00000115762,PLEKHB2,147,-0.5679,291,0.64349,92,-1.2374,215,0.15103
ENSG00000173272,MZT2A,115,-1.7431,255,-0.4777,354,0.07608,436,0.99227
ENSG00000150551,LYPD1,8,-1.7368,31,0.50278,43,0.99355,23,-0.0782
ENSG00000176771,NCKAP5,158,3.74848,33,-0.2222,13,-1.6400,4,-4.2394
ENSG00000152127,MGAT5,47,0.59742,30,-0.2001,17,-1.0144,34,-0.0367
ENSG00000152128,TMEM163,7,-1.4252,15,-0.2869,8,-1.0840,23,1.13159
ENSG00000082258,CCNT2,69,1.68035,26,-0.2355,24,-0.3421,19,-1.1425
ENSG00000115839,RAB3GAP1,59,-0.2873,95,0.55783,86,0.31276,63,-0.3266
ENSG00000048991,R3HDM1,66,-0.9136,194,1.01302,20,-2.6098,118,0.13621
ENSG00000144224,UBXN4,416,1.72225,217,0.35470,80,-1.2294,103,-1.3853
ENSG00000076003,MCM6,8,-1.0734,6,-1.3350,8,-0.9050,22,1.50345
ENSG00000115866,DARS,95,0.56734,62,-0.1942,111,0.76281,56,-0.5841
ENSG00000144228,SPOPL,22,1.16224,7,-0.7181,4,-1.3844,11,-0.1940
ENSG00000168702,LRP1B,25,-0.5044,49,0.69094,19,-0.8905,34,0.02274
ENSG00000121964,GTDC1,96,0.42558,117,0.80395,32,-1.3339,63,-0.5382
ENSG00000169554,ZEB2,1404,3.38035,305,-0.3104,102,-1.9381,83,-3.0790
ENSG00000115947,ORC4,34,-0.5509,31,-0.7181,26,-0.8997,61,0.94846
ENSG00000204406,MBD5,43,1.59469,17,-0.1827,0,-4.5617,15,-0.6671
ENSG00000135999,EPC2,42,0.86360,37,0.64299,12,-1.2146,20,-0.7693
ENSG00000168280,KIF5C,760,0.29589,1076,0.96989,310,-1.1285,518,-0.6188
ENSG00000168288,MMADHC,16,-1.3651,12,-1.7642,21,-0.9074,56,1.81554
ENSG00000080345,RIF1,418,2.02915,210,0.49923,60,-1.4865,73,-1.8411
ENSG00000162980,ARL5A,66,0.44112,75,0.70112,40,-0.4009,41,-0.6554
ENSG00000182389,CACNB4,42,-0.8810,158,1.59988,35,-1.0840,58,-0.5828
ENSG00000115145,STAM2,19,0.67094,14,0.11048,6,-1.2489,12,-0.2353
ENSG00000157827,FMNL2,742,3.45126,122,-0.7521,86,-1.2086,46,-2.9618
ENSG00000196504,PRPF40A,298,1.82782,163,0.51584,100,-0.3188,54,-1.8971
ENSG00000162989,KCNJ3,15,-2.1591,106,1.11051,24,-1.3675,64,0.26832
ENSG00000115159,GPD2,8,-1.3341,36,1.27142,29,0.75006,14,-0.6939
ENSG00000136541,ERMN,1621,4.93914,89,-2.1335,95,-1.9220,33,-4.3935
ENSG00000153237,CCDC148,40,1.39877,32,0.95090,12,-0.7509,9,-1.6691
ENSG00000144283,PKP4,607,2.44280,174,-0.2494,129,-0.6934,87,-1.9488
ENSG00000123636,BAZ2B,990,2.87388,337,0.26954,69,-2.1727,78,-2.7951
ENSG00000136536,MARCH7,32,0.34929,19,-0.5785,42,0.73812,24,-0.2233
ENSG00000136560,TANK,29,1.11641,12,-0.5150,19,0.25460,13,-0.6479
ENSG00000115233,PSMD14,61,-0.7946,71,-0.5469,98,-0.0032,119,0.71772
ENSG00000136535,TBR1,12,-2.1996,66,0.57465,24,-1.0913,59,0.69623
ENSG00000144290,SLC4A10,24,-2.5102,195,0.96537,58,-1.0733,132,0.40958
ENSG00000115271,GCA,56,1.14149,24,-0.4432,20,-0.6784,26,-0.4262
ENSG00000153253,SCN3A,68,-0.4712,166,1.17253,50,-0.9087,79,-0.3927
ENSG00000136531,SCN2A,135,-1.2240,748,2.04376,89,-1.7634,212,-0.8098
ENSG00000178662,CSRNP3,15,-2.5458,168,1.63788,19,-2.0658,73,-0.0828
ENSG00000123607,TTC21B,22,0.69731,22,0.77161,6,-1.3848,11,-0.7097
ENSG00000144285,SCN1A,33,-0.4876,73,0.94695,17,-1.3892,42,-0.1099
ENSG00000198648,STK39,188,1.24755,99,0.00506,22,-2.2390,82,-0.5436
ENSG00000172292,CERS6,23,-1.4056,87,0.88870,35,-0.6607,57,0.15308
ENSG00000081479,LRP2,85,4.33767,6,-1.7171,0,-5.9943,4,-3.1766
ENSG00000138399,FASTKD1,11,-0.1091,13,0.08895,6,-0.9625,13,0.25720
ENSG00000138398,PPIG,682,1.59965,420,0.56990,184,-0.8012,167,-1.5183
ENSG00000154479,CCDC173,67,0.76550,69,0.80254,68,0.68091,25,-1.4287
ENSG00000213160,KLHL23,33,-0.0984,63,1.08653,14,-1.3621,30,-0.4360
ENSG00000138385,SSB,287,0.46580,256,0.25237,138,-0.7403,203,-0.2665
ENSG00000138382,METTL5,45,-0.5932,33,-1.0715,37,-0.8264,85,1.11820
ENSG00000144357,UBR3,85,0.44608,86,0.45987,57,-0.2355,56,-0.5220
ENSG00000128683,GAD1,30,-1.6766,71,-0.2921,71,-0.2654,108,0.99105
ENSG00000115806,GORASP2,26,-0.3119,17,-1.0019,42,0.49880,35,0.47073
ENSG00000198586,TLK1,68,-0.4064,132,0.78299,33,-1.4551,86,-0.0048
ENSG00000123600,METTL8,49,1.49908,32,0.59931,22,-0.0810,11,-1.6546
ENSG00000077380,DYNC1I2,908,2.09963,253,-0.4945,213,-0.7184,197,-1.3595
ENSG00000115840,SLC25A12,16,-1.6334,38,-0.2284,20,-1.1990,59,1.18652
ENSG00000128708,HAT1,18,0.49871,5,-1.6289,21,0.66739,14,0.06706
ENSG00000144355,DLX1,5,-1.8174,18,0.22189,8,-0.9209,20,0.85569
ENSG00000091409,ITGA6,35,1.37017,18,0.04608,51,1.83823,6,-2.4010
ENSG00000091428,RAPGEF4,191,-0.0664,125,-0.7774,225,0.20649,220,0.36240
ENSG00000091436,MAP3K20,77,2.07365,24,-0.2847,78,1.69373,6,-3.1653
ENSG00000172845,SP3,20,0.45232,17,0.08478,11,-0.4906,15,-0.2072
ENSG00000138430,OLA1,51,-1.5159,100,-0.4320,79,-0.7466,172,1.17357
ENSG00000138433,CIR1,172,0.34500,182,0.45485,111,-0.3792,124,-0.4073
ENSG00000144306,SCRN3,17,0.16739,11,-0.5229,7,-1.1840,18,0.46892
ENSG00000163328,GPR155,83,-0.1220,192,1.53408,59,-0.6440,62,-0.9771
ENSG00000115935,WIPF1,138,4.37979,5,-2.8474,19,-0.7313,5,-3.5838
ENSG00000128656,CHN1,134,-3.0023,1227,0.55720,376,-1.3499,1143,0.88358
ENSG00000115966,ATF2,22,-0.8931,43,0.19203,13,-1.6441,46,0.69176
ENSG00000154518,ATP5MC3,76,-2.5116,144,-1.5490,295,-0.3617,558,1.92175
ENSG00000144320,LNPK,35,-0.1074,53,0.63676,24,-0.7151,35,-0.1776
ENSG00000128654,MTX2,37,-0.7771,40,-0.6333,25,-1.2655,77,1.09930
ENSG00000170144,HNRNPA3,248,0.43130,194,-0.0174,149,-0.4287,187,-0.1460
ENSG00000116044,NFE2L2,175,2.14668,69,0.13554,90,0.55407,21,-2.4527
ENSG00000018510,AGPS,29,0.93764,13,-0.5119,17,-0.0674,15,-0.3814
ENSG00000079156,OSBPL6,16,-1.1043,45,0.67654,43,0.52109,29,-0.1548
ENSG00000180228,PRKRA,36,-0.3438,31,-0.5940,32,-0.4802,53,0.66682
ENSG00000116095,PLEKHA3,47,-0.1534,73,0.62760,30,-0.8256,50,-0.1216
ENSG00000155657,TTN,87,3.53954,8,-1.5651,22,0.06625,4,-3.2158
ENSG00000187231,SESTD1,158,2.15699,57,-0.0285,32,-0.9039,28,-1.6788
ENSG00000144331,ZNF385B,1,-3.4226,12,0.04217,10,-0.2451,16,1.06878
ENSG00000163510,CWC22,112,1.84764,56,0.36779,35,-0.4023,22,-1.7539
ENSG00000170035,UBE2E3,36,-1.1326,46,-0.7395,85,0.28656,89,0.83638
ENSG00000138434,ITPRID2,106,1.63899,48,0.06047,41,-0.2012,27,-1.3318
ENSG00000115252,PDE1A,58,-0.4718,104,0.56787,34,-1.2505,80,0.16586
ENSG00000077232,DNAJC10,83,1.00759,41,-0.3203,41,-0.2883,42,-0.4687
ENSG00000061676,NCKAP1,77,-1.6916,244,0.19129,106,-1.1135,277,0.88509
ENSG00000170396,ZNF804A,16,-0.1932,31,1.01753,4,-2.0904,17,-0.2397
ENSG00000065548,ZC3H15,303,-0.1668,454,0.56724,192,-0.8549,327,-0.0626
ENSG00000138448,ITGAV,101,1.61786,27,-0.8322,71,0.72871,28,-1.2110
ENSG00000144369,FAM171B,42,-1.5636,174,0.84974,88,-0.3655,116,0.15592
ENSG00000144366,GULP1,6,-1.8353,30,0.89291,11,-0.8348,21,0.29899
ENSG00000115368,WDR75,42,1.31551,26,0.34795,11,-1.0086,15,-0.9935
ENSG00000138381,ASNSD1,29,-0.3542,25,-0.6343,13,-1.5277,46,0.91260
ENSG00000128699,ORMDL1,40,-0.2213,16,-1.6692,56,0.32232,56,0.71617
ENSG00000064933,PMS1,27,0.62656,26,0.59479,21,0.16308,13,-0.8927
ENSG00000198130,HIBCH,53,1.11849,29,-0.0197,32,0.12656,21,-0.8701
ENSG00000151689,INPP1,83,1.30748,20,-1.2417,40,-0.0852,37,-0.4183
ENSG00000151690,MFSD6,144,0.32774,126,0.08819,62,-1.0211,120,-0.0091
ENSG00000138386,NAB1,28,0.71184,19,0.04879,15,-0.3804,16,-0.4079
ENSG00000115419,GLS,41,-1.9542,146,0.08702,53,-1.4740,184,1.09991
ENSG00000115415,STAT1,19,-0.9015,22,-0.6859,43,0.42751,40,0.65407
ENSG00000144339,TMEFF2,66,-0.0444,43,-0.7440,30,-1.2255,83,0.72341
ENSG00000196950,SLC39A10,62,-1.5727,272,0.97456,60,-1.5052,176,0.27703
ENSG00000138411,HECW2,48,1.39039,30,0.43700,3,-2.8216,17,-0.9285
ENSG00000119041,GTF3C3,31,0.82365,13,-0.7381,20,-0.0448,19,-0.1950
ENSG00000197121,PGAP1,15,-1.1471,51,0.97128,17,-0.8486,31,0.04242
ENSG00000115524,SF3B1,152,0.68622,101,-0.0699,105,0.00069,90,-0.4308
ENSG00000115520,COQ10B,13,-0.9687,26,0.18581,28,0.28155,25,0.24947
ENSG00000144381,HSPD1,246,0.14477,260,0.24632,214,-0.0916,211,-0.2147
ENSG00000115541,HSPE1,152,-0.8368,92,-1.6270,224,-0.1685,339,1.24999
ENSG00000115540,MOB4,24,-0.8588,41,0.04402,36,-0.1419,45,0.45147
ENSG00000162944,RFTN2,52,2.51325,8,-1.1662,21,0.37255,7,-1.9573
ENSG00000115896,PLCL1,135,2.47987,49,0.20393,5,-3.2266,18,-1.9889
ENSG00000119042,SATB2,25,-0.1187,30,0.20550,6,-2.1858,30,0.34976
ENSG00000225953,SATB2-AS1,2,-2.8021,11,-0.4203,5,-1.4228,21,1.65500
ENSG00000178074,C2orf69,35,-0.4103,73,0.93940,25,-0.8987,41,-0.2225
ENSG00000162971,TYW5,22,0.85814,11,-0.3804,10,-0.4861,13,-0.2607
ENSG00000162972,MAIP1,3,-2.4196,5,-1.6867,20,0.38898,22,1.56098
ENSG00000196141,SPATS2L,72,-0.4158,121,0.50963,35,-1.4747,97,0.21535
ENSG00000082153,BZW1,86,-0.0394,86,-0.0376,96,0.14699,88,-0.0052
ENSG00000013441,CLK1,135,1.95101,30,-0.9170,42,-0.3536,35,-1.0932
ENSG00000240344,PPIL3,24,0.61819,10,-0.8655,14,-0.2993,17,0.09542
ENSG00000196290,NIF3L1,9,-0.6586,4,-1.9560,15,0.10799,18,1.13653
ENSG00000155744,FAM126B,40,-0.3411,110,1.64210,7,-2.7590,38,-0.6893
ENSG00000119013,NDUFB3,50,-2.0446,59,-1.8050,160,-0.1828,267,1.81144
ENSG00000003402,CFLAR,150,2.66588,38,-0.3122,50,0.12602,14,-2.6055
ENSG00000115993,TRAK2,112,1.58338,55,0.13496,31,-0.7592,32,-1.1667
ENSG00000082146,STRADB,13,-0.0975,11,-0.2467,9,-0.6025,15,0.37316
ENSG00000155755,TMEM237,18,-0.5069,28,0.25672,27,0.17409,24,0.04734
ENSG00000003393,ALS2,24,0.36372,15,-0.4627,8,-1.3480,21,0.32785
ENSG00000116030,SUMO1,62,-1.1163,73,-0.8410,78,-0.6741,164,1.22867
ENSG00000055044,NOP58,153,1.32533,70,-0.1838,38,-1.0904,62,-0.6471
ENSG00000204217,BMPR2,57,-1.1804,208,1.11907,84,-0.4941,110,-0.1540
ENSG00000163596,ICA1L,61,0.18247,77,0.61414,31,-0.8893,50,-0.3001
ENSG00000138442,WDR12,17,-0.5526,40,1.00184,14,-0.7902,22,-0.2295
ENSG00000138380,CARF,32,1.61816,22,0.78951,3,-2.0765,7,-1.5283
ENSG00000138443,ABI2,213,-0.0316,330,0.77967,131,-0.7870,195,-0.3178
ENSG00000173166,RAPH1,13,-0.6699,25,0.43722,4,-2.1551,23,0.46897
ENSG00000118257,NRP2,11,-0.5956,22,0.56311,11,-0.5124,16,0.07970
ENSG00000114933,INO80D,52,2.29077,19,0.10941,7,-1.2846,8,-1.8768
ENSG00000023228,NDUFS1,115,-0.1499,166,0.50963,69,-0.9178,125,-0.0170
ENSG00000114942,EEF1B2,446,-0.0296,276,-0.8377,788,0.90643,460,0.04266
ENSG00000204186,ZDBF2,16,-1.2388,78,1.60332,21,-0.7718,29,-0.5201
ENSG00000114948,ADAM23,16,-2.0338,57,0.03901,11,-2.4439,77,1.28070
ENSG00000118246,FASTKD2,27,-0.1920,47,0.81932,30,-0.0160,25,-0.4625
ENSG00000118263,KLF7,80,1.79301,42,0.41700,25,-0.4430,16,-1.7154
ENSG00000118260,CREB1,50,1.13604,52,1.19654,19,-0.5520,13,-1.6938
ENSG00000144401,METTL21A,11,-0.5795,10,-0.7310,25,0.69919,18,0.39924
ENSG00000178385,PLEKHM3,28,-0.0265,60,1.46799,13,-1.1470,21,-0.8660
ENSG00000188674,C2orf80,11,-3.1373,54,-0.7978,54,-0.7160,128,1.77928
ENSG00000115020,PIKFYVE,33,1.17645,27,0.77113,5,-1.6937,11,-1.0886
ENSG00000078018,MAP2,352,-2.4163,3802,1.76917,530,-1.6904,1467,-0.2689
ENSG00000144406,UNC80,31,-1.9601,242,1.71602,68,-0.6596,89,-0.4685
ENSG00000197713,RPE,14,-0.3669,10,-1.0073,7,-1.3608,24,1.07099
ENSG00000115365,LANCL1,197,0.87667,102,-0.3213,79,-0.6943,113,-0.2571
ENSG00000178568,ERBB4,31,-0.3194,77,1.38363,12,-1.7165,31,-0.5392
ENSG00000144451,SPAG16,68,0.79488,49,0.17069,55,0.35633,33,-0.7990
ENSG00000138363,ATIC,33,-0.0665,28,-0.3889,39,0.20204,37,0.18303
ENSG00000115414,FN1,56,1.04703,12,-1.6146,124,2.39602,16,-1.6774
ENSG00000079246,XRCC5,110,0.14245,83,-0.3524,62,-0.7556,111,0.31507
ENSG00000260804,LINC01963,10,-1.6847,35,0.41380,14,-1.0084,34,0.69114
ENSG00000197756,RPL37A,2709,-0.0146,1731,-0.7711,4897,0.96102,2712,-0.0228
ENSG00000115461,IGFBP5,269,1.82293,82,-0.5040,205,1.01034,52,-1.7968
ENSG00000079308,TNS1,84,2.81886,8,-1.7271,54,1.30401,5,-3.0249
ENSG00000163466,ARPC2,137,-1.0247,217,-0.2754,217,-0.2462,312,0.74996
ENSG00000127837,AAMP,57,-0.4050,64,-0.2148,54,-0.4685,84,0.49362
ENSG00000127838,PNKD,67,-1.2623,85,-0.8811,163,0.20098,185,0.99014
ENSG00000135926,TMBIM1,40,1.00311,8,-1.7299,75,2.02016,14,-1.2168
ENSG00000144579,CTDSP1,31,0.93891,13,-0.6113,57,1.91713,10,-1.4845
ENSG00000144580,CNOT9,17,-0.4546,21,-0.1253,37,0.81131,22,-0.0204
ENSG00000074582,BCS1L,8,-1.1942,11,-0.8043,16,-0.0860,23,1.04628
ENSG00000163481,RNF25,10,-1.2777,21,-0.0317,15,-0.5667,27,0.78636
ENSG00000135929,CYP27A1,78,2.78169,4,-2.7470,39,0.84097,9,-2.1606
ENSG00000171450,CDK5R2,13,-2.7773,97,0.44630,56,-0.4656,93,0.74995
ENSG00000115649,CNPPD1,35,1.09665,8,-1.3706,39,1.10993,15,-0.7216
ENSG00000144567,RETREG2,82,-0.8654,117,-0.2743,98,-0.5277,169,0.76648
ENSG00000158552,ZFAND2B,24,-0.6203,21,-0.8643,38,0.15031,43,0.72628
ENSG00000115657,ABCB6,21,-0.6861,20,-0.7142,22,-0.5134,40,0.91757
ENSG00000198925,ATG9A,34,-0.9498,55,-0.1320,44,-0.4764,72,0.70144
ENSG00000163516,ANKZF1,41,1.64421,11,-0.7312,9,-1.0450,14,-0.6942
ENSG00000115661,STK16,15,-0.6362,19,-0.2174,15,-0.5626,26,0.63665
ENSG00000127824,TUBA4A,57,-2.7799,265,-0.4030,249,-0.4641,465,1.37783
ENSG00000135924,DNAJB2,323,1.17088,138,-0.4190,179,0.02616,139,-0.6603
ENSG00000054356,PTPRN,35,-2.7604,164,-0.3790,109,-0.9681,290,1.51027
ENSG00000123992,DNPEP,12,-0.8051,27,0.56562,25,0.37601,19,-0.1197
ENSG00000072195,SPEG,10,-0.8624,24,0.53840,20,0.18883,18,-0.0040
ENSG00000144591,GMPPA,24,0.82612,13,-0.2603,11,-0.5404,14,-0.2829
ENSG00000123989,CHPF,28,-1.0336,45,-0.2350,50,-0.0741,63,0.67149
ENSG00000124006,OBSL1,17,-1.6302,35,-0.5494,63,0.45058,60,0.83087
ENSG00000114923,SLC4A3,18,-1.6452,68,0.55068,21,-1.2841,60,0.62155
ENSG00000116106,EPHA4,15,-2.6903,129,0.73613,38,-1.2588,105,0.67112
ENSG00000163082,SGPP2,8,-0.8164,17,0.32381,17,0.29550,14,0.09086
ENSG00000116120,FARSB,30,-1.2743,51,-0.4323,45,-0.5844,86,1.04238
ENSG00000123983,ACSL3,103,-0.3725,190,0.74053,55,-1.2723,127,-0.0143
ENSG00000171951,SCG2,93,-1.9417,251,-0.3740,168,-0.9573,429,1.32169
ENSG00000085449,WDFY1,23,-0.1162,34,0.57648,24,-0.0519,22,-0.3035
ENSG00000135900,MRPL44,7,-2.0357,33,0.44923,15,-0.8496,32,0.71474
ENSG00000135919,SERPINE2,46,-1.3982,126,0.25872,198,0.98040,110,0.01148
ENSG00000036257,CUL3,58,-0.3309,57,-0.3766,42,-0.8041,84,0.62714
ENSG00000135905,DOCK10,128,3.52894,8,-2.2360,8,-2.0446,12,-2.1590
ENSG00000168958,MFF,68,-0.4731,55,-0.8291,93,0.05513,108,0.67277
ENSG00000173744,AGFG1,57,0.36524,43,-0.1373,37,-0.3696,46,-0.0460
ENSG00000153820,SPHKAP,8,-1.3786,25,0.38689,15,-0.3837,23,0.47350
ENSG00000153823,PID1,4,-3.3591,36,-0.2070,29,-0.5188,56,1.33834
ENSG00000187957,DNER,173,0.63924,84,-0.6284,144,0.26938,114,-0.2074
ENSG00000153827,TRIP12,99,0.21442,102,0.26572,43,-1.0931,87,-0.0351
ENSG00000163053,SLC16A14,5,-1.5535,13,-0.0820,7,-1.1071,18,1.04100
ENSG00000135899,SP110,66,3.17700,16,-0.1951,18,0.04929,2,-3.8686
ENSG00000135932,CAB39,54,-0.8693,82,-0.1897,46,-1.0587,114,0.84221
ENSG00000135916,ITM2C,150,-1.4403,223,-0.8094,694,1.08349,421,0.54781
ENSG00000204128,C2orf72,35,-0.0368,34,-0.0874,41,0.22061,36,-0.0048
ENSG00000173692,PSMD1,216,0.05096,245,0.27362,149,-0.5392,207,-0.0506
ENSG00000135931,ARMC9,10,-0.5531,13,-0.0906,12,-0.2836,16,0.44264
ENSG00000115053,NCL,1101,1.57125,652,0.47011,234,-1.1800,299,-1.3198
ENSG00000187514,PTMA,4972,2.34147,1172,-0.6386,1488,-0.2158,832,-1.7264
ENSG00000156973,PDE6D,18,-0.5679,10,-1.4469,31,0.37116,31,0.82273
ENSG00000144524,COPS7B,13,-0.4127,20,0.26066,8,-1.1455,19,0.34269
ENSG00000144535,DIS3L2,36,1.88809,17,0.28426,6,-1.3174,7,-1.5052
ENSG00000135930,EIF4E2,49,0.14204,67,0.71456,28,-0.7141,40,-0.3877
ENSG00000115468,EFHD1,212,2.72826,16,-2.1708,112,0.90679,23,-2.2673
ENSG00000204120,GIGYF2,191,1.46247,120,0.50518,82,-0.1608,50,-1.4970
ENSG00000182600,SNORC,189,0.65525,76,-0.9283,496,2.36778,71,-1.5146
ENSG00000066248,NGEF,21,-3.0647,103,-0.6115,91,-0.7575,215,1.65982
ENSG00000085978,ATG16L1,13,-0.0514,8,-0.7830,6,-1.2138,17,0.74386
ENSG00000077044,DGKD,32,1.46228,12,-0.3981,17,0.16635,10,-0.9998
ENSG00000085982,USP40,94,2.90686,29,0.14340,18,-0.6305,5,-3.1753
ENSG00000188042,ARL4C,22,-1.8038,109,0.91082,30,-1.2501,75,0.35285
ENSG00000157985,AGAP1,249,1.34780,199,0.87278,73,-0.8258,68,-1.5123
ENSG00000132321,IQCA1,62,0.20801,103,1.21026,58,0.07242,36,-1.0867
ENSG00000198612,COPS8,37,-1.5123,74,-0.3896,59,-0.7210,124,1.13921
ENSG00000124831,LRRFIP1,84,0.12531,116,0.72557,62,-0.3638,66,-0.4706
